shelf_id,person_id,timestamp,age,gender,height,weight,married_status,moving_speed_(m/s),item_id,looking_at_item_(s),holding_the_item_(s),holding_the_bag,picking_up_item,returning_item,putting_item_into_bag,taking_item_out_of_bag,putting_item_into_bag_in_the_2nd_time,si_id,date,time
7,1084,2024-07-03 11:04:00,44,Male,173,72,Married,0.42,6,53,57,True,True,False,True,True,True,76,2024-07-03,11:04:00
7,1084,2024-07-03 11:05:00,44,Male,173,72,Married,1.08,10,30,24,True,True,False,False,True,,710,2024-07-03,11:05:00
6,1084,2024-07-03 11:10:00,44,Male,173,72,Married,0.87,15,2,2,True,True,False,True,False,True,615,2024-07-03,11:10:00
6,1084,2024-07-03 11:14:00,44,Male,173,72,Married,1.13,10,3,14,True,True,True,,True,False,610,2024-07-03,11:14:00
4,1084,2024-07-03 11:19:00,44,Male,173,72,Married,1.11,3,34,16,True,True,False,True,False,,43,2024-07-03,11:19:00
4,1084,2024-07-03 11:24:00,44,Male,173,72,Married,0.11,5,29,20,True,True,True,True,True,False,45,2024-07-03,11:24:00
4,1084,2024-07-03 11:25:00,44,Male,173,72,Married,0.42,6,26,15,True,True,False,False,False,True,46,2024-07-03,11:25:00
4,1084,2024-07-03 11:27:00,44,Male,173,72,Married,0.13,10,18,16,True,True,False,True,True,True,410,2024-07-03,11:27:00
4,1084,2024-07-03 11:32:00,44,Male,173,72,Married,1.05,7,18,30,True,True,True,,True,True,47,2024-07-03,11:32:00
2,1084,2024-07-03 11:35:00,44,Male,173,72,Married,1.31,2,30,29,True,True,True,False,False,False,22,2024-07-03,11:35:00
2,1084,2024-07-03 11:40:00,44,Male,173,72,Married,0.58,4,37,26,True,True,False,False,True,,24,2024-07-03,11:40:00
2,1084,2024-07-03 11:44:00,44,Male,173,72,Married,0.71,5,24,19,True,True,True,False,True,True,25,2024-07-03,11:44:00
7,1085,2024-07-03 11:05:00,66,Female,160,50,Married,0.17,12,19,15,True,True,False,False,,False,712,2024-07-03,11:05:00
7,1085,2024-07-03 11:09:00,66,Female,160,50,Married,0.31,7,54,52,True,True,True,True,False,,77,2024-07-03,11:09:00
7,1085,2024-07-03 11:13:00,66,Female,160,50,Married,0.86,9,16,28,True,True,True,True,False,True,79,2024-07-03,11:13:00
7,1085,2024-07-03 11:15:00,66,Female,160,50,Married,0.77,10,19,39,True,True,False,True,False,True,710,2024-07-03,11:15:00
7,1085,2024-07-03 11:17:00,66,Female,160,50,Married,0.79,6,59,58,True,True,True,True,True,False,76,2024-07-03,11:17:00
7,1085,2024-07-03 11:22:00,66,Female,160,50,Married,1.48,12,23,25,True,True,True,True,False,False,712,2024-07-03,11:22:00
1,1085,2024-07-03 11:23:00,66,Female,160,50,Married,0.44,4,31,23,True,True,True,True,,False,14,2024-07-03,11:23:00
1,1085,2024-07-03 11:26:00,66,Female,160,50,Married,1.0,15,16,33,True,True,True,False,False,False,115,2024-07-03,11:26:00
5,1085,2024-07-03 11:29:00,66,Female,160,50,Married,0.26,12,20,32,True,True,False,True,False,False,512,2024-07-03,11:29:00
5,1085,2024-07-03 11:32:00,66,Female,160,50,Married,0.22,1,56,53,True,True,False,True,False,False,51,2024-07-03,11:32:00
5,1085,2024-07-03 11:36:00,66,Female,160,50,Married,1.26,12,24,29,True,True,True,True,True,False,512,2024-07-03,11:36:00
5,1085,2024-07-03 11:37:00,66,Female,160,50,Married,1.4,12,23,38,True,True,False,True,False,True,512,2024-07-03,11:37:00
0,1086,2024-07-03 11:18:00,65,Female,162,45,Married,0.69,3,30,21,True,True,False,True,False,,03,2024-07-03,11:18:00
0,1086,2024-07-03 11:22:00,65,Female,162,45,Married,1.32,10,28,18,True,True,False,False,,False,010,2024-07-03,11:22:00
0,1086,2024-07-03 11:26:00,65,Female,162,45,Married,0.97,0,16,39,True,True,False,True,False,False,00,2024-07-03,11:26:00
0,1086,2024-07-03 11:30:00,65,Female,162,45,Married,0.78,1,34,23,True,True,True,True,False,False,01,2024-07-03,11:30:00
0,1086,2024-07-03 11:34:00,65,Female,162,45,Married,0.51,7,23,15,True,True,False,True,False,True,07,2024-07-03,11:34:00
0,1086,2024-07-03 11:36:00,65,Female,162,45,Married,0.34,9,33,32,True,True,False,False,True,,09,2024-07-03,11:36:00
0,1086,2024-07-03 11:39:00,65,Female,162,45,Married,0.99,8,32,34,True,True,False,True,True,False,08,2024-07-03,11:39:00
0,1086,2024-07-03 11:42:00,65,Female,162,45,Married,1.16,1,34,35,True,True,False,True,True,False,01,2024-07-03,11:42:00
7,1086,2024-07-03 11:46:00,65,Female,162,45,Married,1.21,4,29,37,True,True,False,True,True,True,74,2024-07-03,11:46:00
0,1087,2024-07-03 11:25:00,40,Female,163,50,Married,0.52,10,37,29,True,True,True,True,False,,010,2024-07-03,11:25:00
0,1087,2024-07-03 11:27:00,40,Female,163,50,Married,0.94,9,35,38,True,True,True,,True,True,09,2024-07-03,11:27:00
0,1087,2024-07-03 11:31:00,40,Female,163,50,Married,0.99,5,21,32,True,True,True,,True,False,05,2024-07-03,11:31:00
0,1087,2024-07-03 11:34:00,40,Female,163,50,Married,0.13,11,18,32,True,True,False,False,,False,011,2024-07-03,11:34:00
0,1087,2024-07-03 11:35:00,40,Female,163,50,Married,1.15,7,35,16,True,True,True,,False,False,07,2024-07-03,11:35:00
0,1087,2024-07-03 11:38:00,40,Female,163,50,Married,0.92,0,31,21,True,True,False,True,False,,00,2024-07-03,11:38:00
3,1087,2024-07-03 11:39:00,40,Female,163,50,Married,1.19,2,25,21,True,True,False,True,False,False,32,2024-07-03,11:39:00
3,1087,2024-07-03 11:44:00,40,Female,163,50,Married,0.3,3,26,24,True,True,True,True,,,33,2024-07-03,11:44:00
2,1087,2024-07-03 11:45:00,40,Female,163,50,Married,0.62,3,34,16,True,True,True,True,,False,23,2024-07-03,11:45:00
2,1087,2024-07-03 11:50:00,40,Female,163,50,Married,1.06,7,36,36,True,True,False,True,False,False,27,2024-07-03,11:50:00
7,1087,2024-07-03 11:53:00,40,Female,163,50,Married,1.05,14,38,29,True,True,True,,True,True,714,2024-07-03,11:53:00
7,1087,2024-07-03 11:55:00,40,Female,163,50,Married,0.63,10,17,18,True,True,False,False,False,True,710,2024-07-03,11:55:00
7,1087,2024-07-03 11:59:00,40,Female,163,50,Married,1.02,10,25,36,True,True,True,True,False,False,710,2024-07-03,11:59:00
7,1087,2024-07-03 12:04:00,40,Female,163,50,Married,0.89,3,22,38,True,True,True,False,False,True,73,2024-07-03,12:04:00
0,1087,2024-07-03 12:08:00,40,Female,163,50,Married,1.25,9,38,29,True,True,True,False,True,,09,2024-07-03,12:08:00
0,1087,2024-07-03 12:12:00,40,Female,163,50,Married,0.2,6,19,34,True,True,False,True,False,False,06,2024-07-03,12:12:00
0,1087,2024-07-03 12:16:00,40,Female,163,50,Married,0.42,5,19,38,True,True,True,False,False,,05,2024-07-03,12:16:00
0,1087,2024-07-03 12:19:00,40,Female,163,50,Married,0.86,3,38,17,True,True,True,False,True,True,03,2024-07-03,12:19:00
0,1087,2024-07-03 12:21:00,40,Female,163,50,Married,0.55,9,38,16,True,True,True,False,,False,09,2024-07-03,12:21:00
7,1088,2024-07-03 11:35:00,54,Female,148,45,Married,0.46,5,38,35,True,True,False,True,True,True,75,2024-07-03,11:35:00
7,1088,2024-07-03 11:40:00,54,Female,148,45,Married,0.86,4,30,29,True,True,False,True,True,False,74,2024-07-03,11:40:00
7,1088,2024-07-03 11:45:00,54,Female,148,45,Married,1.03,7,54,51,True,True,True,,True,True,77,2024-07-03,11:45:00
7,1088,2024-07-03 11:49:00,54,Female,148,45,Married,0.71,0,20,24,True,True,False,True,False,True,70,2024-07-03,11:49:00
7,1088,2024-07-03 11:50:00,54,Female,148,45,Married,0.72,7,54,51,True,True,False,True,False,False,77,2024-07-03,11:50:00
0,1088,2024-07-03 11:51:00,54,Female,148,45,Married,1.46,11,39,32,True,True,False,True,True,False,011,2024-07-03,11:51:00
0,1088,2024-07-03 11:54:00,54,Female,148,45,Married,0.74,12,26,34,True,True,True,True,False,True,012,2024-07-03,11:54:00
0,1088,2024-07-03 11:59:00,54,Female,148,45,Married,1.21,8,31,18,True,True,False,False,False,,08,2024-07-03,11:59:00
0,1088,2024-07-03 12:04:00,54,Female,148,45,Married,0.83,7,19,32,True,True,True,False,False,,07,2024-07-03,12:04:00
0,1088,2024-07-03 12:07:00,54,Female,148,45,Married,1.47,3,22,34,True,True,True,False,True,False,03,2024-07-03,12:07:00
0,1088,2024-07-03 12:12:00,54,Female,148,45,Married,1.25,7,38,23,True,True,True,True,False,False,07,2024-07-03,12:12:00
0,1088,2024-07-03 12:14:00,54,Female,148,45,Married,0.88,6,23,16,True,True,True,False,False,False,06,2024-07-03,12:14:00
0,1088,2024-07-03 12:18:00,54,Female,148,45,Married,0.53,11,29,27,True,True,True,False,False,,011,2024-07-03,12:18:00
1,1089,2024-07-03 11:37:00,55,Female,160,55,Single,1.32,4,24,29,False,True,False,False,True,True,14,2024-07-03,11:37:00
1,1089,2024-07-03 11:39:00,55,Female,160,55,Single,0.34,14,1,9,False,True,False,True,False,True,114,2024-07-03,11:39:00
1,1089,2024-07-03 11:41:00,55,Female,160,55,Single,0.98,7,33,33,False,True,True,False,False,False,17,2024-07-03,11:41:00
1,1089,2024-07-03 11:45:00,55,Female,160,55,Single,0.22,10,21,16,False,True,False,True,False,True,110,2024-07-03,11:45:00
5,1090,2024-07-03 11:40:00,44,Female,152,49,Married,0.13,4,36,18,True,True,False,True,False,False,54,2024-07-03,11:40:00
5,1090,2024-07-03 11:45:00,44,Female,152,49,Married,1.25,0,54,50,True,True,False,True,False,,50,2024-07-03,11:45:00
5,1090,2024-07-03 11:48:00,44,Female,152,49,Married,1.01,13,35,33,True,True,False,True,True,False,513,2024-07-03,11:48:00
5,1090,2024-07-03 11:50:00,44,Female,152,49,Married,1.09,4,23,35,True,True,False,True,False,True,54,2024-07-03,11:50:00
1,1090,2024-07-03 11:52:00,44,Female,152,49,Married,0.68,6,31,39,True,True,True,True,False,True,16,2024-07-03,11:52:00
1,1090,2024-07-03 11:55:00,44,Female,152,49,Married,0.82,9,31,32,True,True,True,,False,True,19,2024-07-03,11:55:00
1,1090,2024-07-03 11:56:00,44,Female,152,49,Married,1.42,7,30,31,True,True,True,False,False,True,17,2024-07-03,11:56:00
2,1090,2024-07-03 11:57:00,44,Female,152,49,Married,0.3,2,35,38,True,True,False,False,True,False,22,2024-07-03,11:57:00
0,1090,2024-07-03 12:00:00,44,Female,152,49,Married,0.51,0,23,16,True,True,False,False,,True,00,2024-07-03,12:00:00
0,1090,2024-07-03 12:05:00,44,Female,152,49,Married,0.4,1,22,38,True,True,False,True,True,False,01,2024-07-03,12:05:00
0,1090,2024-07-03 12:10:00,44,Female,152,49,Married,1.45,7,21,26,True,True,True,False,True,,07,2024-07-03,12:10:00
0,1090,2024-07-03 12:14:00,44,Female,152,49,Married,0.89,9,35,23,True,True,False,False,False,False,09,2024-07-03,12:14:00
0,1090,2024-07-03 12:19:00,44,Female,152,49,Married,1.18,10,15,25,True,True,True,True,False,False,010,2024-07-03,12:19:00
7,1091,2024-07-03 11:42:00,66,Female,154,52,Married,0.87,13,22,21,True,True,True,False,,True,713,2024-07-03,11:42:00
7,1091,2024-07-03 11:43:00,66,Female,154,52,Married,0.5,0,24,32,True,True,False,True,False,True,70,2024-07-03,11:43:00
7,1091,2024-07-03 11:44:00,66,Female,154,52,Married,1.28,12,22,26,True,True,False,False,False,True,712,2024-07-03,11:44:00
7,1091,2024-07-03 11:48:00,66,Female,154,52,Married,1.02,4,22,31,True,True,True,False,False,True,74,2024-07-03,11:48:00
7,1091,2024-07-03 11:51:00,66,Female,154,52,Married,0.1,13,29,18,True,True,False,True,True,True,713,2024-07-03,11:51:00
7,1091,2024-07-03 11:55:00,66,Female,154,52,Married,0.41,9,19,33,True,True,False,True,False,True,79,2024-07-03,11:55:00
1,1091,2024-07-03 12:00:00,66,Female,154,52,Married,0.85,6,17,27,True,True,True,True,True,False,16,2024-07-03,12:00:00
1,1091,2024-07-03 12:04:00,66,Female,154,52,Married,1.25,17,24,16,True,True,True,,False,True,117,2024-07-03,12:04:00
1,1091,2024-07-03 12:08:00,66,Female,154,52,Married,0.64,2,19,22,True,True,False,True,False,,12,2024-07-03,12:08:00
3,1091,2024-07-03 12:10:00,66,Female,154,52,Married,0.56,18,28,23,True,True,True,,True,,318,2024-07-03,12:10:00
3,1091,2024-07-03 12:15:00,66,Female,154,52,Married,0.86,4,31,34,True,True,False,False,False,,34,2024-07-03,12:15:00
3,1091,2024-07-03 12:16:00,66,Female,154,52,Married,0.14,9,26,36,True,True,False,False,False,False,39,2024-07-03,12:16:00
6,1092,2024-07-03 11:45:00,55,Female,154,42,Married,0.98,3,16,28,True,True,True,False,,,63,2024-07-03,11:45:00
6,1092,2024-07-03 11:47:00,55,Female,154,42,Married,0.25,6,23,18,True,True,False,True,True,False,66,2024-07-03,11:47:00
6,1092,2024-07-03 11:51:00,55,Female,154,42,Married,1.17,3,6,12,True,True,True,True,True,False,63,2024-07-03,11:51:00
6,1092,2024-07-03 11:54:00,55,Female,154,42,Married,0.62,2,30,32,True,True,False,True,False,,62,2024-07-03,11:54:00
6,1092,2024-07-03 11:59:00,55,Female,154,42,Married,0.76,17,23,15,True,True,False,False,,False,617,2024-07-03,11:59:00
6,1092,2024-07-03 12:02:00,55,Female,154,42,Married,1.32,10,5,6,True,True,True,,True,False,610,2024-07-03,12:02:00
7,1093,2024-07-03 11:52:00,65,Female,148,49,Married,1.15,14,35,32,True,True,False,False,,False,714,2024-07-03,11:52:00
7,1093,2024-07-03 11:54:00,65,Female,148,49,Married,1.17,6,55,57,True,True,True,True,,,76,2024-07-03,11:54:00
7,1093,2024-07-03 11:56:00,65,Female,148,49,Married,0.14,0,30,23,True,True,False,True,False,True,70,2024-07-03,11:56:00
7,1093,2024-07-03 11:57:00,65,Female,148,49,Married,0.36,6,53,56,True,True,True,True,False,False,76,2024-07-03,11:57:00
7,1093,2024-07-03 11:58:00,65,Female,148,49,Married,1.29,1,30,39,True,True,True,True,False,False,71,2024-07-03,11:58:00
7,1093,2024-07-03 12:03:00,65,Female,148,49,Married,0.21,12,39,28,True,True,False,False,False,,712,2024-07-03,12:03:00
7,1093,2024-07-03 12:07:00,65,Female,148,49,Married,0.77,13,30,32,True,True,False,False,False,False,713,2024-07-03,12:07:00
7,1093,2024-07-03 12:09:00,65,Female,148,49,Married,0.67,6,51,57,True,True,True,True,,True,76,2024-07-03,12:09:00
7,1093,2024-07-03 12:10:00,65,Female,148,49,Married,0.26,10,27,38,True,True,True,True,True,True,710,2024-07-03,12:10:00
7,1093,2024-07-03 12:13:00,65,Female,148,49,Married,1.45,3,26,22,True,True,False,True,False,False,73,2024-07-03,12:13:00
1,1094,2024-07-03 11:59:00,30,Female,159,52,Single,0.39,13,0,6,False,True,False,True,True,True,113,2024-07-03,11:59:00
3,1095,2024-07-03 12:11:00,18,Female,157,52,Single,0.15,6,34,30,True,True,True,False,,False,36,2024-07-03,12:11:00
3,1095,2024-07-03 12:13:00,18,Female,157,52,Single,1.12,20,56,51,True,True,False,True,False,False,320,2024-07-03,12:13:00
3,1095,2024-07-03 12:18:00,18,Female,157,52,Single,1.18,24,19,24,True,True,True,True,True,,324,2024-07-03,12:18:00
3,1095,2024-07-03 12:20:00,18,Female,157,52,Single,1.08,24,31,19,True,True,True,False,False,False,324,2024-07-03,12:20:00
3,1095,2024-07-03 12:23:00,18,Female,157,52,Single,0.84,11,18,38,True,True,True,True,False,True,311,2024-07-03,12:23:00
1,1095,2024-07-03 12:27:00,18,Female,157,52,Single,1.22,15,27,18,True,True,False,True,False,,115,2024-07-03,12:27:00
1,1095,2024-07-03 12:29:00,18,Female,157,52,Single,0.97,11,38,37,True,True,False,True,False,True,111,2024-07-03,12:29:00
1,1095,2024-07-03 12:32:00,18,Female,157,52,Single,0.93,15,20,26,True,True,False,True,True,False,115,2024-07-03,12:32:00
1,1095,2024-07-03 12:34:00,18,Female,157,52,Single,1.33,10,28,31,True,True,True,True,True,True,110,2024-07-03,12:34:00
1,1095,2024-07-03 12:36:00,18,Female,157,52,Single,1.48,11,28,24,True,True,False,True,False,,111,2024-07-03,12:36:00
1,1095,2024-07-03 12:41:00,18,Female,157,52,Single,0.68,13,6,7,True,True,False,True,False,True,113,2024-07-03,12:41:00
3,1095,2024-07-03 12:43:00,18,Female,157,52,Single,0.73,13,36,21,True,True,False,False,True,,313,2024-07-03,12:43:00
3,1095,2024-07-03 12:48:00,18,Female,157,52,Single,0.9,13,35,36,True,True,False,False,,True,313,2024-07-03,12:48:00
3,1095,2024-07-03 12:52:00,18,Female,157,52,Single,0.81,24,19,37,True,True,True,True,,False,324,2024-07-03,12:52:00
3,1095,2024-07-03 12:54:00,18,Female,157,52,Single,1.29,22,18,39,True,True,False,True,True,True,322,2024-07-03,12:54:00
3,1095,2024-07-03 12:58:00,18,Female,157,52,Single,0.26,12,25,29,True,True,False,False,,False,312,2024-07-03,12:58:00
2,1095,2024-07-03 13:03:00,18,Female,157,52,Single,1.27,4,25,29,True,True,True,False,False,False,24,2024-07-03,13:03:00
2,1095,2024-07-03 13:04:00,18,Female,157,52,Single,0.65,2,36,17,True,True,False,True,False,False,22,2024-07-03,13:04:00
2,1095,2024-07-03 13:09:00,18,Female,157,52,Single,1.36,2,37,25,True,True,True,False,,False,22,2024-07-03,13:09:00
2,1095,2024-07-03 13:10:00,18,Female,157,52,Single,0.85,7,27,16,True,True,False,True,False,,27,2024-07-03,13:10:00
2,1095,2024-07-03 13:12:00,18,Female,157,52,Single,0.31,5,38,20,True,True,False,True,True,True,25,2024-07-03,13:12:00
2,1095,2024-07-03 13:14:00,18,Female,157,52,Single,0.75,4,29,22,True,True,True,True,True,True,24,2024-07-03,13:14:00
7,1096,2024-07-03 12:16:00,30,Female,163,41,Single,0.49,2,39,34,False,True,False,False,False,True,72,2024-07-03,12:16:00
7,1096,2024-07-03 12:21:00,30,Female,163,41,Single,0.48,6,53,59,False,True,False,True,True,False,76,2024-07-03,12:21:00
7,1096,2024-07-03 12:26:00,30,Female,163,41,Single,0.35,12,30,29,False,True,True,False,,False,712,2024-07-03,12:26:00
6,1097,2024-07-03 12:26:00,34,Female,165,57,Married,1.04,1,21,25,False,True,False,True,False,False,61,2024-07-03,12:26:00
6,1097,2024-07-03 12:27:00,34,Female,165,57,Married,1.04,5,17,16,False,True,False,False,False,True,65,2024-07-03,12:27:00
6,1097,2024-07-03 12:28:00,34,Female,165,57,Married,0.23,9,33,39,False,True,False,True,True,True,69,2024-07-03,12:28:00
6,1097,2024-07-03 12:31:00,34,Female,165,57,Married,1.49,16,38,37,False,True,True,,True,False,616,2024-07-03,12:31:00
4,1098,2024-07-03 12:33:00,39,Female,162,57,Married,0.25,16,39,26,False,True,True,,True,,416,2024-07-03,12:33:00
4,1098,2024-07-03 12:38:00,39,Female,162,57,Married,0.92,17,18,20,False,True,True,,False,True,417,2024-07-03,12:38:00
4,1098,2024-07-03 12:42:00,39,Female,162,57,Married,0.5,8,21,24,False,True,False,False,True,True,48,2024-07-03,12:42:00
3,1099,2024-07-03 12:38:00,35,Male,175,63,Single,0.3,24,15,36,True,True,False,False,True,True,324,2024-07-03,12:38:00
3,1099,2024-07-03 12:39:00,35,Male,175,63,Single,0.16,15,38,19,True,True,False,False,,True,315,2024-07-03,12:39:00
3,1099,2024-07-03 12:42:00,35,Male,175,63,Single,0.48,2,29,36,True,True,False,True,False,False,32,2024-07-03,12:42:00
3,1099,2024-07-03 12:47:00,35,Male,175,63,Single,1.31,13,37,23,True,True,False,False,False,True,313,2024-07-03,12:47:00
3,1099,2024-07-03 12:50:00,35,Male,175,63,Single,0.53,20,53,50,True,True,True,False,False,True,320,2024-07-03,12:50:00
0,1099,2024-07-03 12:55:00,35,Male,175,63,Single,1.01,7,15,21,True,True,False,False,True,,07,2024-07-03,12:55:00
0,1099,2024-07-03 13:00:00,35,Male,175,63,Single,1.24,8,26,17,True,True,True,False,,True,08,2024-07-03,13:00:00
4,1100,2024-07-03 12:48:00,70,Female,163,45,Married,0.64,6,31,24,False,True,True,False,False,False,46,2024-07-03,12:48:00
4,1100,2024-07-03 12:51:00,70,Female,163,45,Married,0.88,5,17,37,False,True,False,True,True,False,45,2024-07-03,12:51:00
4,1100,2024-07-03 12:53:00,70,Female,163,45,Married,0.33,1,60,23,False,True,False,True,False,False,41,2024-07-03,12:53:00
3,1101,2024-07-03 12:51:00,38,Male,174,76,Married,0.62,15,38,21,True,True,False,False,False,,315,2024-07-03,12:51:00
3,1101,2024-07-03 12:52:00,38,Male,174,76,Married,0.61,2,28,24,True,True,False,False,False,False,32,2024-07-03,12:52:00
3,1101,2024-07-03 12:54:00,38,Male,174,76,Married,0.41,17,31,15,True,True,False,False,True,False,317,2024-07-03,12:54:00
3,1101,2024-07-03 12:57:00,38,Male,174,76,Married,1.11,19,64,22,True,True,False,True,False,False,319,2024-07-03,12:57:00
3,1101,2024-07-03 13:01:00,38,Male,174,76,Married,0.65,23,38,36,True,True,False,True,False,True,323,2024-07-03,13:01:00
3,1101,2024-07-03 13:03:00,38,Male,174,76,Married,0.54,16,26,31,True,True,False,True,False,True,316,2024-07-03,13:03:00
7,1101,2024-07-03 13:06:00,38,Male,174,76,Married,0.56,5,38,15,True,True,True,False,False,,75,2024-07-03,13:06:00
7,1101,2024-07-03 13:07:00,38,Male,174,76,Married,1.1,6,54,54,True,True,False,True,False,,76,2024-07-03,13:07:00
7,1101,2024-07-03 13:08:00,38,Male,174,76,Married,0.36,1,32,18,True,True,False,True,False,True,71,2024-07-03,13:08:00
7,1101,2024-07-03 13:11:00,38,Male,174,76,Married,0.99,6,55,52,True,True,False,True,False,False,76,2024-07-03,13:11:00
7,1101,2024-07-03 13:14:00,38,Male,174,76,Married,0.26,12,21,18,True,True,True,True,False,True,712,2024-07-03,13:14:00
2,1101,2024-07-03 13:18:00,38,Male,174,76,Married,1.49,2,37,32,True,True,True,,False,False,22,2024-07-03,13:18:00
2,1101,2024-07-03 13:21:00,38,Male,174,76,Married,0.94,6,30,29,True,True,False,False,True,,26,2024-07-03,13:21:00
2,1101,2024-07-03 13:22:00,38,Male,174,76,Married,1.15,8,34,28,True,True,False,False,False,True,28,2024-07-03,13:22:00
2,1101,2024-07-03 13:26:00,38,Male,174,76,Married,1.17,6,21,22,True,True,False,False,True,False,26,2024-07-03,13:26:00
2,1101,2024-07-03 13:30:00,38,Male,174,76,Married,0.82,3,38,33,True,True,True,False,True,False,23,2024-07-03,13:30:00
7,1102,2024-07-03 12:56:00,64,Female,156,43,Married,1.28,13,19,36,True,True,True,False,,False,713,2024-07-03,12:56:00
7,1102,2024-07-03 12:57:00,64,Female,156,43,Married,0.49,4,20,31,True,True,True,True,True,,74,2024-07-03,12:57:00
7,1102,2024-07-03 12:58:00,64,Female,156,43,Married,0.49,7,59,58,True,True,False,True,False,,77,2024-07-03,12:58:00
7,1102,2024-07-03 13:03:00,64,Female,156,43,Married,1.01,5,25,16,True,True,False,False,True,False,75,2024-07-03,13:03:00
7,1102,2024-07-03 13:04:00,64,Female,156,43,Married,1.03,3,26,35,True,True,True,True,True,,73,2024-07-03,13:04:00
0,1102,2024-07-03 13:07:00,64,Female,156,43,Married,0.21,5,20,38,True,True,True,,False,False,05,2024-07-03,13:07:00
0,1102,2024-07-03 13:10:00,64,Female,156,43,Married,0.54,1,31,36,True,True,True,True,False,False,01,2024-07-03,13:10:00
0,1102,2024-07-03 13:12:00,64,Female,156,43,Married,0.41,6,34,20,True,True,True,,False,True,06,2024-07-03,13:12:00
0,1102,2024-07-03 13:13:00,64,Female,156,43,Married,1.31,4,32,26,True,True,True,True,True,True,04,2024-07-03,13:13:00
0,1103,2024-07-03 13:07:00,72,Male,172,87,Single,1.26,4,27,35,False,True,False,True,False,True,04,2024-07-03,13:07:00
0,1103,2024-07-03 13:11:00,72,Male,172,87,Single,1.19,4,19,36,False,True,False,True,True,False,04,2024-07-03,13:11:00
1,1103,2024-07-03 13:15:00,72,Male,172,87,Single,0.7,5,22,37,False,True,False,False,True,False,15,2024-07-03,13:15:00
6,1103,2024-07-03 13:16:00,72,Male,172,87,Single,0.66,13,26,39,False,True,False,True,True,False,613,2024-07-03,13:16:00
0,1104,2024-07-03 13:12:00,35,Female,148,53,Single,0.99,0,30,32,False,True,False,False,False,False,00,2024-07-03,13:12:00
0,1104,2024-07-03 13:16:00,35,Female,148,53,Single,1.0,5,39,34,False,True,True,,True,True,05,2024-07-03,13:16:00
0,1104,2024-07-03 13:21:00,35,Female,148,53,Single,1.07,8,20,27,False,True,True,,False,True,08,2024-07-03,13:21:00
3,1105,2024-07-03 13:12:00,23,Female,148,56,Single,1.26,14,15,34,True,True,False,False,False,True,314,2024-07-03,13:12:00
3,1105,2024-07-03 13:14:00,23,Female,148,56,Single,0.37,1,22,30,True,True,False,False,True,True,31,2024-07-03,13:14:00
3,1105,2024-07-03 13:17:00,23,Female,148,56,Single,1.14,24,26,29,True,True,True,,False,False,324,2024-07-03,13:17:00
3,1105,2024-07-03 13:19:00,23,Female,148,56,Single,0.66,17,26,21,True,True,False,True,True,False,317,2024-07-03,13:19:00
7,1105,2024-07-03 13:21:00,23,Female,148,56,Single,0.93,11,24,32,True,True,False,False,False,True,711,2024-07-03,13:21:00
7,1105,2024-07-03 13:25:00,23,Female,148,56,Single,0.24,6,56,50,True,True,False,True,False,False,76,2024-07-03,13:25:00
7,1105,2024-07-03 13:27:00,23,Female,148,56,Single,0.86,11,21,22,True,True,False,True,False,True,711,2024-07-03,13:27:00
7,1105,2024-07-03 13:30:00,23,Female,148,56,Single,0.55,5,30,38,True,True,True,,False,False,75,2024-07-03,13:30:00
7,1105,2024-07-03 13:35:00,23,Female,148,56,Single,0.78,13,30,26,True,True,True,False,,False,713,2024-07-03,13:35:00
7,1105,2024-07-03 13:38:00,23,Female,148,56,Single,0.41,0,23,20,True,True,False,True,False,,70,2024-07-03,13:38:00
2,1106,2024-07-03 13:17:00,64,Male,168,64,Married,0.51,3,19,38,True,True,False,False,True,True,23,2024-07-03,13:17:00
3,1106,2024-07-03 13:22:00,64,Male,168,64,Married,0.63,12,25,18,True,True,True,,False,True,312,2024-07-03,13:22:00
3,1106,2024-07-03 13:26:00,64,Male,168,64,Married,0.14,5,35,16,True,True,True,False,True,False,35,2024-07-03,13:26:00
3,1106,2024-07-03 13:28:00,64,Male,168,64,Married,1.38,16,30,29,True,True,False,True,False,False,316,2024-07-03,13:28:00
3,1106,2024-07-03 13:32:00,64,Male,168,64,Married,0.68,17,25,29,True,True,False,True,True,False,317,2024-07-03,13:32:00
7,1106,2024-07-03 13:34:00,64,Male,168,64,Married,0.25,3,22,18,True,True,False,False,False,False,73,2024-07-03,13:34:00
7,1106,2024-07-03 13:35:00,64,Male,168,64,Married,0.82,12,20,28,True,True,True,True,False,True,712,2024-07-03,13:35:00
7,1106,2024-07-03 13:40:00,64,Male,168,64,Married,1.08,7,58,58,True,True,True,False,True,True,77,2024-07-03,13:40:00
7,1106,2024-07-03 13:42:00,64,Male,168,64,Married,1.0,1,34,38,True,True,True,True,,False,71,2024-07-03,13:42:00
6,1106,2024-07-03 13:43:00,64,Male,168,64,Married,0.99,0,11,11,True,True,True,True,False,True,60,2024-07-03,13:43:00
6,1106,2024-07-03 13:47:00,64,Male,168,64,Married,1.11,5,33,33,True,True,False,True,True,False,65,2024-07-03,13:47:00
6,1106,2024-07-03 13:50:00,64,Male,168,64,Married,0.4,0,10,10,True,True,False,False,False,True,60,2024-07-03,13:50:00
6,1106,2024-07-03 13:54:00,64,Male,168,64,Married,0.15,8,20,26,True,True,True,,,True,68,2024-07-03,13:54:00
