person_id,si_id,timestamp,age,height,weight,married_status,moving_speed_(m/s),age_group
1261,613,2024-07-04 18:47:00,70,177,88,Married,1.24,3
1261,614,2024-07-04 18:51:00,70,177,88,Married,1.28,3
1262,48,2024-07-04 18:16:00,61,178,89,Married,1.18,3
1262,22,2024-07-04 18:19:00,61,178,89,Married,0.36,3
1262,27,2024-07-04 18:21:00,61,178,89,Married,0.61,3
1262,25,2024-07-04 18:24:00,61,178,89,Married,0.39,3
1262,20,2024-07-04 18:29:00,61,178,89,Married,0.71,3
1262,01,2024-07-04 18:30:00,61,178,89,Married,1.48,3
1262,010,2024-07-04 18:31:00,61,178,89,Married,0.11,3
1262,04,2024-07-04 18:36:00,61,178,89,Married,0.49,3
1262,06,2024-07-04 18:37:00,61,178,89,Married,1.22,3
1262,08,2024-07-04 18:40:00,61,178,89,Married,1.06,3
1262,04,2024-07-04 18:44:00,61,178,89,Married,0.71,3
1263,19,2024-07-04 18:20:00,44,148,45,Married,0.49,2
1263,19,2024-07-04 18:23:00,44,148,45,Married,1.15,2
1263,116,2024-07-04 18:28:00,44,148,45,Married,0.96,2
1263,14,2024-07-04 18:31:00,44,148,45,Married,0.5,2
1263,113,2024-07-04 18:34:00,44,148,45,Married,0.63,2
1263,07,2024-07-04 18:36:00,44,148,45,Married,0.56,2
1263,04,2024-07-04 18:39:00,44,148,45,Married,0.73,2
1264,75,2024-07-04 18:34:00,70,147,40,Married,1.09,3
1264,72,2024-07-04 18:39:00,70,147,40,Married,0.85,3
1264,74,2024-07-04 18:40:00,70,147,40,Married,0.86,3
1264,715,2024-07-04 18:44:00,70,147,40,Married,0.6,3
1264,324,2024-07-04 18:49:00,70,147,40,Married,0.43,3
1264,322,2024-07-04 18:54:00,70,147,40,Married,0.27,3
1264,315,2024-07-04 18:59:00,70,147,40,Married,0.58,3
1264,37,2024-07-04 19:03:00,70,147,40,Married,0.66,3
1264,313,2024-07-04 19:05:00,70,147,40,Married,0.45,3
1264,324,2024-07-04 19:10:00,70,147,40,Married,0.23,3
1265,23,2024-07-04 18:35:00,73,172,81,Married,0.92,3
1265,28,2024-07-04 18:38:00,73,172,81,Married,0.64,3
1265,73,2024-07-04 18:41:00,73,172,81,Married,0.89,3
1265,74,2024-07-04 18:46:00,73,172,81,Married,0.64,3
1265,74,2024-07-04 18:51:00,73,172,81,Married,1.24,3
1265,714,2024-07-04 18:53:00,73,172,81,Married,0.77,3
1265,79,2024-07-04 18:56:00,73,172,81,Married,0.98,3
1265,117,2024-07-04 19:00:00,73,172,81,Married,1.28,3
1265,110,2024-07-04 19:01:00,73,172,81,Married,0.57,3
1265,113,2024-07-04 19:06:00,73,172,81,Married,1.05,3
1265,17,2024-07-04 19:08:00,73,172,81,Married,0.26,3
1265,13,2024-07-04 19:13:00,73,172,81,Married,0.79,3
1266,25,2024-07-04 18:38:00,72,177,63,Married,1.26,3
1266,23,2024-07-04 18:43:00,72,177,63,Married,1.2,3
1266,24,2024-07-04 18:45:00,72,177,63,Married,0.55,3
1266,20,2024-07-04 18:47:00,72,177,63,Married,0.94,3
1266,27,2024-07-04 18:50:00,72,177,63,Married,1.11,3
1266,25,2024-07-04 18:54:00,72,177,63,Married,0.82,3
1267,010,2024-07-04 18:42:00,57,179,85,Married,0.6,2
1267,00,2024-07-04 18:43:00,57,179,85,Married,0.88,2
1267,00,2024-07-04 18:44:00,57,179,85,Married,0.33,2
1267,010,2024-07-04 18:45:00,57,179,85,Married,1.1,2
1267,09,2024-07-04 18:46:00,57,179,85,Married,1.02,2
1267,48,2024-07-04 18:47:00,57,179,85,Married,0.33,2
1268,117,2024-07-04 18:52:00,43,147,58,Married,0.48,2
1268,116,2024-07-04 18:54:00,43,147,58,Married,0.29,2
1269,15,2024-07-04 18:53:00,40,168,77,Married,0.8,2
1269,12,2024-07-04 18:56:00,40,168,77,Married,1.38,2
1269,110,2024-07-04 18:57:00,40,168,77,Married,1.48,2
1269,71,2024-07-04 18:58:00,40,168,77,Married,0.73,2
1269,71,2024-07-04 19:01:00,40,168,77,Married,0.85,2
1269,314,2024-07-04 19:04:00,40,168,77,Married,1.37,2
1269,321,2024-07-04 19:09:00,40,168,77,Married,0.22,2
1269,316,2024-07-04 19:10:00,40,168,77,Married,0.98,2
1269,316,2024-07-04 19:12:00,40,168,77,Married,1.5,2
1269,37,2024-07-04 19:14:00,40,168,77,Married,1.2,2
1269,314,2024-07-04 19:15:00,40,168,77,Married,0.25,2
1269,712,2024-07-04 19:16:00,40,168,77,Married,1.08,2
1269,40,2024-07-04 19:20:00,40,168,77,Married,0.92,2
1270,46,2024-07-04 19:04:00,42,179,87,Single,0.46,2
1270,412,2024-07-04 19:06:00,42,179,87,Single,1.01,2
1270,44,2024-07-04 19:07:00,42,179,87,Single,1.46,2
1271,04,2024-07-04 19:18:00,74,177,78,Married,0.73,3
1271,01,2024-07-04 19:19:00,74,177,78,Married,1.21,3
1271,011,2024-07-04 19:22:00,74,177,78,Married,1.41,3
1272,73,2024-07-04 19:28:00,53,165,50,Married,0.55,2
1272,79,2024-07-04 19:31:00,53,165,50,Married,0.63,2
1272,72,2024-07-04 19:32:00,53,165,50,Married,0.2,2
1272,78,2024-07-04 19:37:00,53,165,50,Married,1.18,2
1273,01,2024-07-04 19:37:00,34,151,56,Single,1.01,2
1273,05,2024-07-04 19:38:00,34,151,56,Single,1.42,2
1273,05,2024-07-04 19:40:00,34,151,56,Single,0.83,2
1273,02,2024-07-04 19:42:00,34,151,56,Single,0.17,2
1273,010,2024-07-04 19:46:00,34,151,56,Single,1.26,2
1273,28,2024-07-04 19:51:00,34,151,56,Single,0.85,2
1273,25,2024-07-04 19:52:00,34,151,56,Single,0.52,2
1273,39,2024-07-04 19:54:00,34,151,56,Single,1.05,2
1273,38,2024-07-04 19:57:00,34,151,56,Single,0.62,2
1273,30,2024-07-04 19:59:00,34,151,56,Single,1.47,2
1274,09,2024-07-04 19:41:00,40,163,46,Married,0.63,2
1274,00,2024-07-04 19:45:00,40,163,46,Married,1.34,2
1275,617,2024-07-04 19:45:00,42,160,49,Married,1.49,2
1275,612,2024-07-04 19:47:00,42,160,49,Married,1.08,2
1275,613,2024-07-04 19:50:00,42,160,49,Married,0.33,2
1275,62,2024-07-04 19:52:00,42,160,49,Married,0.26,2
1275,410,2024-07-04 19:54:00,42,160,49,Married,1.3,2
1275,47,2024-07-04 19:57:00,42,160,49,Married,0.38,2
1275,41,2024-07-04 20:00:00,42,160,49,Married,0.78,2
1276,26,2024-07-04 19:51:00,28,162,56,Single,1.3,1
1276,26,2024-07-04 19:55:00,28,162,56,Single,1.36,1
1276,26,2024-07-04 19:57:00,28,162,56,Single,1.27,1
1276,20,2024-07-04 20:02:00,28,162,56,Single,0.41,1
1276,23,2024-07-04 20:07:00,28,162,56,Single,1.42,1
1276,01,2024-07-04 20:11:00,28,162,56,Single,1.22,1
1276,05,2024-07-04 20:16:00,28,162,56,Single,1.23,1
1276,01,2024-07-04 20:21:00,28,162,56,Single,0.32,1
1276,72,2024-07-04 20:22:00,28,162,56,Single,0.64,1
1276,715,2024-07-04 20:27:00,28,162,56,Single,0.41,1
1276,72,2024-07-04 20:31:00,28,162,56,Single,1.5,1
1276,715,2024-07-04 20:34:00,28,162,56,Single,0.94,1
1276,74,2024-07-04 20:36:00,28,162,56,Single,0.9,1
1276,78,2024-07-04 20:38:00,28,162,56,Single,0.7,1
1276,713,2024-07-04 20:42:00,28,162,56,Single,1.45,1
1276,71,2024-07-04 20:46:00,28,162,56,Single,1.43,1
1277,18,2024-07-04 20:02:00,38,178,87,Married,0.77,2
1277,09,2024-07-04 20:05:00,38,178,87,Married,0.46,2
1277,08,2024-07-04 20:08:00,38,178,87,Married,0.44,2
1277,08,2024-07-04 20:12:00,38,178,87,Married,0.5,2
1277,00,2024-07-04 20:17:00,38,178,87,Married,1.39,2
1277,73,2024-07-04 20:19:00,38,178,87,Married,1.28,2
1277,714,2024-07-04 20:20:00,38,178,87,Married,0.8,2
1277,72,2024-07-04 20:21:00,38,178,87,Married,0.16,2
1277,79,2024-07-04 20:24:00,38,178,87,Married,1.38,2
1277,70,2024-07-04 20:29:00,38,178,87,Married,1.24,2
1278,22,2024-07-04 20:14:00,37,162,53,Married,1.41,2
1278,21,2024-07-04 20:16:00,37,162,53,Married,0.98,2
1278,27,2024-07-04 20:20:00,37,162,53,Married,1.49,2
1278,25,2024-07-04 20:21:00,37,162,53,Married,1.17,2
1278,19,2024-07-04 20:22:00,37,162,53,Married,0.46,2
1278,17,2024-07-04 20:26:00,37,162,53,Married,1.13,2
1279,28,2024-07-04 20:17:00,40,174,81,Married,0.43,2
1279,22,2024-07-04 20:20:00,40,174,81,Married,0.18,2
1279,22,2024-07-04 20:22:00,40,174,81,Married,0.99,2
1279,25,2024-07-04 20:26:00,40,174,81,Married,0.66,2
1279,315,2024-07-04 20:30:00,40,174,81,Married,0.13,2
1279,317,2024-07-04 20:35:00,40,174,81,Married,0.65,2
1279,317,2024-07-04 20:37:00,40,174,81,Married,0.15,2
1279,33,2024-07-04 20:42:00,40,174,81,Married,0.48,2
1279,31,2024-07-04 20:46:00,40,174,81,Married,0.51,2
1279,111,2024-07-04 20:47:00,40,174,81,Married,0.81,2
1279,17,2024-07-04 20:51:00,40,174,81,Married,0.5,2
1279,18,2024-07-04 20:52:00,40,174,81,Married,0.92,2
1279,17,2024-07-04 20:55:00,40,174,81,Married,0.96,2
1279,314,2024-07-04 20:58:00,40,174,81,Married,0.96,2
1279,324,2024-07-04 21:02:00,40,174,81,Married,0.45,2
1279,318,2024-07-04 21:07:00,40,174,81,Married,1.24,2
1279,37,2024-07-04 21:11:00,40,174,81,Married,0.18,2
1279,60,2024-07-04 21:16:00,40,174,81,Married,1.19,2
1279,617,2024-07-04 21:18:00,40,174,81,Married,1.1,2
1279,62,2024-07-04 21:23:00,40,174,81,Married,0.44,2
1279,67,2024-07-04 21:27:00,40,174,81,Married,0.76,2
1279,611,2024-07-04 21:30:00,40,174,81,Married,0.67,2
1279,615,2024-07-04 21:35:00,40,174,81,Married,0.95,2
1280,45,2024-07-04 20:26:00,66,168,64,Married,1.16,3
1280,418,2024-07-04 20:29:00,66,168,64,Married,0.12,3
1280,411,2024-07-04 20:30:00,66,168,64,Married,1.13,3
1280,47,2024-07-04 20:34:00,66,168,64,Married,1.21,3
1280,415,2024-07-04 20:35:00,66,168,64,Married,0.65,3
1280,43,2024-07-04 20:37:00,66,168,64,Married,0.21,3
1280,417,2024-07-04 20:41:00,66,168,64,Married,0.24,3
1280,40,2024-07-04 20:46:00,66,168,64,Married,1.48,3
1280,711,2024-07-04 20:51:00,66,168,64,Married,0.78,3
1280,72,2024-07-04 20:56:00,66,168,64,Married,1.03,3
1280,79,2024-07-04 21:00:00,66,168,64,Married,0.49,3
1280,714,2024-07-04 21:03:00,66,168,64,Married,1.28,3
1280,24,2024-07-04 21:04:00,66,168,64,Married,0.51,3
1280,22,2024-07-04 21:07:00,66,168,64,Married,0.49,3
1280,27,2024-07-04 21:12:00,66,168,64,Married,1.5,3
1281,24,2024-07-04 20:37:00,30,155,44,Single,1.29,1
1281,23,2024-07-04 20:42:00,30,155,44,Single,1.41,1
1281,011,2024-07-04 20:47:00,30,155,44,Single,0.95,1
1281,04,2024-07-04 20:50:00,30,155,44,Single,1.33,1
1281,15,2024-07-04 20:54:00,30,155,44,Single,0.42,1
1281,110,2024-07-04 20:58:00,30,155,44,Single,1.45,1
1281,112,2024-07-04 21:03:00,30,155,44,Single,0.81,1
1281,113,2024-07-04 21:06:00,30,155,44,Single,1.28,1
1281,15,2024-07-04 21:07:00,30,155,44,Single,0.93,1
1281,110,2024-07-04 21:09:00,30,155,44,Single,0.45,1
1281,71,2024-07-04 21:13:00,30,155,44,Single,1.08,1
1281,713,2024-07-04 21:17:00,30,155,44,Single,0.7,1
1281,710,2024-07-04 21:18:00,30,155,44,Single,0.7,1
1281,78,2024-07-04 21:22:00,30,155,44,Single,0.8,1
1281,71,2024-07-04 21:25:00,30,155,44,Single,0.78,1
1281,710,2024-07-04 21:26:00,30,155,44,Single,0.98,1
1282,06,2024-07-04 20:44:00,20,166,43,Single,0.69,1
1282,04,2024-07-04 20:45:00,20,166,43,Single,0.16,1
1282,012,2024-07-04 20:47:00,20,166,43,Single,0.85,1
1282,04,2024-07-04 20:48:00,20,166,43,Single,1.38,1
1282,06,2024-07-04 20:52:00,20,166,43,Single,1.39,1
1282,23,2024-07-04 20:53:00,20,166,43,Single,0.19,1
1282,26,2024-07-04 20:56:00,20,166,43,Single,0.83,1
1282,28,2024-07-04 20:58:00,20,166,43,Single,0.78,1
1282,22,2024-07-04 21:00:00,20,166,43,Single,1.24,1
1282,03,2024-07-04 21:05:00,20,166,43,Single,1.42,1
1282,05,2024-07-04 21:09:00,20,166,43,Single,1.03,1
1282,04,2024-07-04 21:14:00,20,166,43,Single,0.29,1
1282,28,2024-07-04 21:18:00,20,166,43,Single,0.33,1
1282,22,2024-07-04 21:19:00,20,166,43,Single,1.22,1
1282,08,2024-07-04 21:20:00,20,166,43,Single,0.79,1
1282,06,2024-07-04 21:23:00,20,166,43,Single,0.8,1
1282,02,2024-07-04 21:28:00,20,166,43,Single,0.84,1
1282,09,2024-07-04 21:30:00,20,166,43,Single,0.42,1
1282,00,2024-07-04 21:34:00,20,166,43,Single,1.06,1
1283,74,2024-07-04 20:49:00,58,177,58,Married,1.28,2
1283,715,2024-07-04 20:51:00,58,177,58,Married,1.25,2
1283,714,2024-07-04 20:52:00,58,177,58,Married,0.22,2
1283,715,2024-07-04 20:56:00,58,177,58,Married,0.18,2
1283,715,2024-07-04 20:58:00,58,177,58,Married,0.27,2
1283,713,2024-07-04 21:02:00,58,177,58,Married,1.41,2
1283,714,2024-07-04 21:05:00,58,177,58,Married,0.36,2
1283,75,2024-07-04 21:10:00,58,177,58,Married,1.21,2
1283,710,2024-07-04 21:12:00,58,177,58,Married,0.58,2
1283,413,2024-07-04 21:13:00,58,177,58,Married,0.87,2
1283,418,2024-07-04 21:16:00,58,177,58,Married,1.48,2
1283,415,2024-07-04 21:21:00,58,177,58,Married,0.5,2
1283,416,2024-07-04 21:24:00,58,177,58,Married,1.17,2
1283,418,2024-07-04 21:29:00,58,177,58,Married,0.41,2
1284,79,2024-07-04 20:49:00,60,172,63,Married,1.48,2
1284,710,2024-07-04 20:52:00,60,172,63,Married,0.71,2
1284,72,2024-07-04 20:57:00,60,172,63,Married,0.58,2
1284,01,2024-07-04 21:01:00,60,172,63,Married,1.31,2
1284,08,2024-07-04 21:06:00,60,172,63,Married,0.15,2
1284,012,2024-07-04 21:08:00,60,172,63,Married,1.25,2
1284,010,2024-07-04 21:10:00,60,172,63,Married,0.72,2
1284,01,2024-07-04 21:12:00,60,172,63,Married,1.5,2
1284,19,2024-07-04 21:13:00,60,172,63,Married,0.61,2
1284,14,2024-07-04 21:18:00,60,172,63,Married,0.13,2
1284,111,2024-07-04 21:22:00,60,172,63,Married,0.32,2
1284,11,2024-07-04 21:23:00,60,172,63,Married,0.12,2
1284,13,2024-07-04 21:28:00,60,172,63,Married,0.46,2
1285,21,2024-07-04 20:58:00,30,179,72,Single,0.24,1
1285,28,2024-07-04 21:02:00,30,179,72,Single,0.67,1
1285,20,2024-07-04 21:03:00,30,179,72,Single,0.39,1
1285,28,2024-07-04 21:07:00,30,179,72,Single,0.9,1
1286,74,2024-07-04 21:11:00,43,169,67,Married,0.91,2
1286,77,2024-07-04 21:14:00,43,169,67,Married,0.4,2
1286,612,2024-07-04 21:18:00,43,169,67,Married,0.43,2
1286,616,2024-07-04 21:19:00,43,169,67,Married,0.69,2
1286,63,2024-07-04 21:21:00,43,169,67,Married,1.14,2
1286,715,2024-07-04 21:26:00,43,169,67,Married,1.21,2
1286,712,2024-07-04 21:27:00,43,169,67,Married,0.64,2
1286,75,2024-07-04 21:32:00,43,169,67,Married,1.28,2
1286,75,2024-07-04 21:35:00,43,169,67,Married,0.73,2
1286,714,2024-07-04 21:38:00,43,169,67,Married,0.79,2
1286,75,2024-07-04 21:43:00,43,169,67,Married,1.35,2
1287,15,2024-07-04 21:13:00,44,157,57,Married,1.11,2
1287,111,2024-07-04 21:18:00,44,157,57,Married,0.92,2
1287,15,2024-07-04 21:23:00,44,157,57,Married,1.07,2
1287,55,2024-07-04 21:28:00,44,157,57,Married,0.96,2
1287,513,2024-07-04 21:32:00,44,157,57,Married,0.75,2
1287,55,2024-07-04 21:34:00,44,157,57,Married,1.23,2
1287,512,2024-07-04 21:36:00,44,157,57,Married,0.72,2
1287,52,2024-07-04 21:39:00,44,157,57,Married,0.25,2
1287,510,2024-07-04 21:43:00,44,157,57,Married,0.18,2
1287,28,2024-07-04 21:44:00,44,157,57,Married,0.53,2
1287,23,2024-07-04 21:46:00,44,157,57,Married,1.21,2
1287,20,2024-07-04 21:51:00,44,157,57,Married,1.35,2
1287,23,2024-07-04 21:52:00,44,157,57,Married,1.27,2
1288,24,2024-07-04 21:17:00,61,171,77,Married,0.79,3
1288,27,2024-07-04 21:22:00,61,171,77,Married,0.85,3
1288,18,2024-07-04 21:23:00,61,171,77,Married,0.29,3
1288,18,2024-07-04 21:25:00,61,171,77,Married,0.83,3
1288,114,2024-07-04 21:30:00,61,171,77,Married,0.72,3
1288,113,2024-07-04 21:32:00,61,171,77,Married,1.0,3
1288,413,2024-07-04 21:35:00,61,171,77,Married,1.15,3
1288,414,2024-07-04 21:40:00,61,171,77,Married,0.45,3
1288,41,2024-07-04 21:43:00,61,171,77,Married,1.35,3
1288,49,2024-07-04 21:46:00,61,171,77,Married,0.68,3
1288,413,2024-07-04 21:49:00,61,171,77,Married,0.38,3
1288,47,2024-07-04 21:51:00,61,171,77,Married,1.24,3
1288,43,2024-07-04 21:55:00,61,171,77,Married,0.14,3
1288,417,2024-07-04 21:57:00,61,171,77,Married,0.92,3
1288,411,2024-07-04 22:01:00,61,171,77,Married,0.49,3
1288,411,2024-07-04 22:02:00,61,171,77,Married,1.35,3
1289,34,2024-07-04 21:31:00,74,172,81,Married,0.24,3
1289,34,2024-07-04 21:36:00,74,172,81,Married,0.76,3
1289,311,2024-07-04 21:41:00,74,172,81,Married,1.33,3
1289,31,2024-07-04 21:45:00,74,172,81,Married,1.3,3
1289,38,2024-07-04 21:46:00,74,172,81,Married,1.22,3
1289,50,2024-07-04 21:48:00,74,172,81,Married,0.38,3
1289,52,2024-07-04 21:52:00,74,172,81,Married,0.23,3
1289,57,2024-07-04 21:56:00,74,172,81,Married,0.58,3
1289,53,2024-07-04 22:01:00,74,172,81,Married,0.7,3
1289,50,2024-07-04 22:04:00,74,172,81,Married,1.01,3
1289,58,2024-07-04 22:07:00,74,172,81,Married,0.18,3
1289,09,2024-07-04 22:11:00,74,172,81,Married,0.62,3
1289,314,2024-07-04 22:15:00,74,172,81,Married,1.47,3
1289,31,2024-07-04 22:20:00,74,172,81,Married,0.68,3
1289,317,2024-07-04 22:21:00,74,172,81,Married,0.71,3
1289,322,2024-07-04 22:25:00,74,172,81,Married,1.5,3
1290,413,2024-07-04 21:36:00,58,147,40,Married,0.63,2
1290,41,2024-07-04 21:39:00,58,147,40,Married,1.17,2
1290,13,2024-07-04 21:43:00,58,147,40,Married,1.19,2
1290,16,2024-07-04 21:46:00,58,147,40,Married,0.14,2
1290,113,2024-07-04 21:51:00,58,147,40,Married,1.45,2
1290,15,2024-07-04 21:56:00,58,147,40,Married,0.59,2
1290,12,2024-07-04 22:01:00,58,147,40,Married,0.65,2
1290,114,2024-07-04 22:03:00,58,147,40,Married,0.21,2
1291,117,2024-07-04 21:44:00,22,170,85,Single,0.87,1
1291,11,2024-07-04 21:45:00,22,170,85,Single,0.37,1
1291,17,2024-07-04 21:47:00,22,170,85,Single,0.43,1
1291,19,2024-07-04 21:48:00,22,170,85,Single,0.29,1
1292,65,2024-07-04 21:53:00,73,168,66,Married,1.18,3
1292,614,2024-07-04 21:57:00,73,168,66,Married,1.44,3
1292,68,2024-07-04 22:02:00,73,168,66,Married,0.82,3
1292,612,2024-07-04 22:06:00,73,168,66,Married,0.22,3
1292,65,2024-07-04 22:10:00,73,168,66,Married,0.53,3
1292,615,2024-07-04 22:11:00,73,168,66,Married,0.45,3
1292,44,2024-07-04 22:16:00,73,168,66,Married,1.23,3
1292,48,2024-07-04 22:19:00,73,168,66,Married,1.25,3
1292,46,2024-07-04 22:23:00,73,168,66,Married,0.97,3
1292,417,2024-07-04 22:27:00,73,168,66,Married,0.26,3
1292,49,2024-07-04 22:32:00,73,168,66,Married,0.3,3
1292,412,2024-07-04 22:35:00,73,168,66,Married,1.2,3
1292,417,2024-07-04 22:38:00,73,168,66,Married,0.68,3
1292,712,2024-07-04 22:40:00,73,168,66,Married,0.88,3
1292,713,2024-07-04 22:41:00,73,168,66,Married,0.61,3
1292,71,2024-07-04 22:46:00,73,168,66,Married,0.29,3
1292,74,2024-07-04 22:49:00,73,168,66,Married,0.44,3
1292,710,2024-07-04 22:50:00,73,168,66,Married,1.17,3
1292,713,2024-07-04 22:53:00,73,168,66,Married,0.91,3
1292,07,2024-07-04 22:57:00,73,168,66,Married,0.64,3
1292,010,2024-07-04 23:00:00,73,168,66,Married,0.65,3
1292,00,2024-07-04 23:01:00,73,168,66,Married,0.5,3
1292,02,2024-07-04 23:02:00,73,168,66,Married,1.3,3
1293,715,2024-07-04 22:05:00,29,178,86,Single,0.86,1
1293,76,2024-07-04 22:09:00,29,178,86,Single,1.03,1
1293,70,2024-07-04 22:12:00,29,178,86,Single,0.28,1
1293,711,2024-07-04 22:13:00,29,178,86,Single,1.02,1
1293,012,2024-07-04 22:16:00,29,178,86,Single,1.34,1
1293,05,2024-07-04 22:20:00,29,178,86,Single,0.42,1
1293,011,2024-07-04 22:21:00,29,178,86,Single,1.15,1
1293,07,2024-07-04 22:22:00,29,178,86,Single,0.33,1
1293,02,2024-07-04 22:26:00,29,178,86,Single,0.81,1
1294,23,2024-07-04 22:05:00,58,176,84,Married,0.22,2
1294,23,2024-07-04 22:09:00,58,176,84,Married,0.7,2
1294,27,2024-07-04 22:10:00,58,176,84,Married,1.0,2
1295,21,2024-07-04 22:10:00,52,173,73,Married,0.8,2
1296,15,2024-07-04 22:20:00,50,157,49,Married,0.47,2
1296,117,2024-07-04 22:21:00,50,157,49,Married,0.33,2
1296,14,2024-07-04 22:23:00,50,157,49,Married,1.05,2
1297,22,2024-07-04 22:29:00,27,161,40,Single,0.92,1
1297,24,2024-07-04 22:31:00,27,161,40,Single,1.25,1
1297,27,2024-07-04 22:34:00,27,161,40,Single,1.41,1
1297,22,2024-07-04 22:38:00,27,161,40,Single,0.66,1
1297,010,2024-07-04 22:41:00,27,161,40,Single,0.75,1
1297,05,2024-07-04 22:43:00,27,161,40,Single,0.58,1
1297,00,2024-07-04 22:45:00,27,161,40,Single,1.37,1
1298,714,2024-07-04 22:38:00,21,169,62,Married,0.42,1
1299,00,2024-07-04 22:49:00,24,172,88,Single,0.71,1
1299,01,2024-07-04 22:50:00,24,172,88,Single,0.62,1
1299,64,2024-07-04 22:52:00,24,172,88,Single,0.91,1
1299,67,2024-07-04 22:53:00,24,172,88,Single,1.49,1
1299,63,2024-07-04 22:58:00,24,172,88,Single,1.21,1
1299,511,2024-07-04 22:59:00,24,172,88,Single,0.56,1
1300,711,2024-07-04 22:56:00,27,169,79,Single,0.66,1
1300,714,2024-07-04 22:59:00,27,169,79,Single,1.24,1
1300,76,2024-07-04 23:04:00,27,169,79,Single,1.22,1
1301,116,2024-07-04 23:05:00,46,177,85,Married,1.08,2
1301,114,2024-07-04 23:10:00,46,177,85,Married,1.09,2
1301,12,2024-07-04 23:12:00,46,177,85,Married,0.51,2
1301,111,2024-07-04 23:13:00,46,177,85,Married,0.71,2
1301,117,2024-07-04 23:15:00,46,177,85,Married,0.34,2
1301,14,2024-07-04 23:16:00,46,177,85,Married,0.68,2
1302,712,2024-07-04 23:15:00,60,151,51,Married,0.33,2
1302,715,2024-07-04 23:16:00,60,151,51,Married,1.41,2
1302,75,2024-07-04 23:19:00,60,151,51,Married,0.9,2
1303,43,2024-07-04 23:20:00,51,152,46,Married,1.34,2
1303,414,2024-07-04 23:23:00,51,152,46,Married,0.13,2
1303,414,2024-07-04 23:27:00,51,152,46,Married,1.33,2
1303,415,2024-07-04 23:29:00,51,152,46,Married,0.51,2
1303,49,2024-07-04 23:31:00,51,152,46,Married,0.59,2
1304,49,2024-07-04 23:23:00,31,176,85,Single,1.05,2
1304,45,2024-07-04 23:25:00,31,176,85,Single,0.55,2
1304,47,2024-07-04 23:29:00,31,176,85,Single,0.45,2
1304,45,2024-07-04 23:33:00,31,176,85,Single,0.47,2
1304,416,2024-07-04 23:37:00,31,176,85,Single,1.42,2
1304,40,2024-07-04 23:38:00,31,176,85,Single,0.46,2
1304,411,2024-07-04 23:40:00,31,176,85,Single,1.2,2
1305,011,2024-07-04 23:34:00,39,170,61,Married,0.44,2
1305,01,2024-07-04 23:38:00,39,170,61,Married,0.34,2
1305,68,2024-07-04 23:43:00,39,170,61,Married,1.24,2
1305,611,2024-07-04 23:48:00,39,170,61,Married,0.72,2
1305,69,2024-07-04 23:50:00,39,170,61,Married,0.98,2
1305,613,2024-07-04 23:52:00,39,170,61,Married,1.3,2
1305,05,2024-07-04 23:55:00,39,170,61,Married,1.16,2
1305,011,2024-07-04 23:57:00,39,170,61,Married,0.37,2
1305,04,2024-07-04 00:00:00,39,170,61,Married,0.55,2
1306,76,2024-07-04 23:46:00,60,160,59,Married,1.46,2
1307,10,2024-07-04 23:49:00,29,171,68,Single,0.93,1
1307,17,2024-07-04 23:53:00,29,171,68,Single,1.14,1
1307,10,2024-07-04 23:55:00,29,171,68,Single,0.19,1
1307,10,2024-07-04 23:57:00,29,171,68,Single,0.4,1
1307,61,2024-07-04 23:58:00,29,171,68,Single,0.15,1
1307,617,2024-07-04 23:59:00,29,171,68,Single,0.86,1
1307,65,2024-07-04 00:00:00,29,171,68,Single,0.91,1
1307,611,2024-07-04 00:02:00,29,171,68,Single,1.36,1
1307,54,2024-07-04 00:07:00,29,171,68,Single,1.16,1
1307,54,2024-07-04 00:09:00,29,171,68,Single,0.26,1
1307,512,2024-07-04 00:13:00,29,171,68,Single,0.63,1
1307,59,2024-07-04 00:16:00,29,171,68,Single,0.81,1
1307,58,2024-07-04 00:19:00,29,171,68,Single,0.44,1
1307,24,2024-07-04 00:21:00,29,171,68,Single,1.14,1
1307,28,2024-07-04 00:23:00,29,171,68,Single,1.28,1
1307,75,2024-07-04 00:24:00,29,171,68,Single,1.26,1
1307,712,2024-07-04 00:25:00,29,171,68,Single,0.26,1
1307,712,2024-07-04 00:26:00,29,171,68,Single,0.62,1
1307,77,2024-07-04 00:28:00,29,171,68,Single,1.43,1
1308,70,2024-07-04 23:59:00,21,166,40,Single,0.17,1
1308,78,2024-07-04 00:02:00,21,166,40,Single,0.82,1
1308,70,2024-07-04 00:07:00,21,166,40,Single,0.9,1
1308,710,2024-07-04 00:12:00,21,166,40,Single,0.47,1
1308,110,2024-07-04 00:13:00,21,166,40,Single,1.01,1
1308,112,2024-07-04 00:17:00,21,166,40,Single,1.13,1
1308,111,2024-07-04 00:18:00,21,166,40,Single,0.66,1
1308,12,2024-07-04 00:20:00,21,166,40,Single,0.15,1
1308,418,2024-07-04 00:24:00,21,166,40,Single,0.58,1
1308,40,2024-07-04 00:28:00,21,166,40,Single,1.03,1
1308,415,2024-07-04 00:29:00,21,166,40,Single,0.74,1
1308,42,2024-07-04 00:32:00,21,166,40,Single,1.01,1
1308,76,2024-07-04 00:33:00,21,166,40,Single,0.3,1
1308,22,2024-07-04 00:37:00,21,166,40,Single,1.24,1
1308,27,2024-07-04 00:38:00,21,166,40,Single,0.5,1
