si_id,shelf_id,item_id,person_id,timestamp,date,time,holding_the_bag,picking_up_item,returning_item,putting_item_into_bag,taking_item_out_of_bag,putting_item_into_bag_in_the_2nd_time,holding_the_item_(s),looking_at_item_(s),is_buy,dow
617,6,17,1368,2024-07-05 13:21:00,2024-07-05,13:21:00,True,True,False,False,True,True,True,True,False,Friday
28,2,8,1369,2024-07-05 12:45:00,2024-07-05,12:45:00,True,True,True,True,,True,True,True,False,Friday
23,2,3,1369,2024-07-05 12:48:00,2024-07-05,12:48:00,True,True,False,True,False,False,True,True,True,Friday
715,7,15,1369,2024-07-05 12:52:00,2024-07-05,12:52:00,True,True,True,True,True,False,True,True,False,Friday
41,4,1,1369,2024-07-05 12:57:00,2024-07-05,12:57:00,True,True,False,True,False,True,True,True,True,Friday
26,2,6,1369,2024-07-05 12:59:00,2024-07-05,12:59:00,True,True,True,False,True,True,True,True,False,Friday
22,2,2,1369,2024-07-05 13:03:00,2024-07-05,13:03:00,True,True,False,True,True,False,True,True,False,Friday
26,2,6,1369,2024-07-05 13:05:00,2024-07-05,13:05:00,True,True,True,,True,True,True,True,False,Friday
40,4,0,1369,2024-07-05 13:06:00,2024-07-05,13:06:00,True,True,True,False,True,False,True,True,False,Friday
00,0,0,1370,2024-07-05 12:45:00,2024-07-05,12:45:00,True,True,True,True,,False,True,True,False,Friday
06,0,6,1370,2024-07-05 12:46:00,2024-07-05,12:46:00,True,True,True,False,,False,True,True,False,Friday
09,0,9,1370,2024-07-05 12:49:00,2024-07-05,12:49:00,True,True,False,True,True,False,True,True,False,Friday
28,2,8,1370,2024-07-05 12:50:00,2024-07-05,12:50:00,True,True,False,True,True,False,True,True,False,Friday
27,2,7,1370,2024-07-05 12:55:00,2024-07-05,12:55:00,True,True,False,True,False,False,True,True,True,Friday
25,2,5,1370,2024-07-05 12:58:00,2024-07-05,12:58:00,True,True,True,True,,True,True,True,False,Friday
25,2,5,1370,2024-07-05 12:59:00,2024-07-05,12:59:00,True,True,False,True,False,True,True,True,True,Friday
25,2,5,1371,2024-07-05 12:49:00,2024-07-05,12:49:00,True,True,True,False,False,False,True,True,False,Friday
21,2,1,1371,2024-07-05 12:53:00,2024-07-05,12:53:00,True,True,False,True,False,,True,True,True,Friday
26,2,6,1371,2024-07-05 12:58:00,2024-07-05,12:58:00,True,True,False,False,True,True,True,True,False,Friday
24,2,4,1371,2024-07-05 13:02:00,2024-07-05,13:02:00,True,True,True,False,False,False,True,True,False,Friday
23,2,3,1371,2024-07-05 13:07:00,2024-07-05,13:07:00,True,True,True,,False,True,True,True,False,Friday
21,2,1,1371,2024-07-05 13:10:00,2024-07-05,13:10:00,True,True,False,True,False,True,True,True,True,Friday
323,3,23,1371,2024-07-05 13:14:00,2024-07-05,13:14:00,True,True,False,True,False,True,True,True,True,Friday
324,3,24,1371,2024-07-05 13:19:00,2024-07-05,13:19:00,True,True,False,False,False,,True,True,False,Friday
315,3,15,1371,2024-07-05 13:21:00,2024-07-05,13:21:00,True,True,False,False,True,True,True,True,False,Friday
06,0,6,1371,2024-07-05 13:23:00,2024-07-05,13:23:00,True,True,False,True,False,True,True,True,True,Friday
09,0,9,1371,2024-07-05 13:24:00,2024-07-05,13:24:00,True,True,True,,False,True,True,True,False,Friday
411,4,11,1371,2024-07-05 13:28:00,2024-07-05,13:28:00,True,True,True,True,False,False,True,True,False,Friday
40,4,0,1371,2024-07-05 13:30:00,2024-07-05,13:30:00,True,True,True,False,,False,True,True,False,Friday
418,4,18,1371,2024-07-05 13:34:00,2024-07-05,13:34:00,True,True,False,False,False,True,True,True,True,Friday
78,7,8,1371,2024-07-05 13:38:00,2024-07-05,13:38:00,True,True,True,False,False,,True,True,False,Friday
78,7,8,1371,2024-07-05 13:39:00,2024-07-05,13:39:00,True,True,True,True,True,,True,True,False,Friday
21,2,1,1372,2024-07-05 12:53:00,2024-07-05,12:53:00,True,True,False,True,False,True,True,True,True,Friday
28,2,8,1372,2024-07-05 12:55:00,2024-07-05,12:55:00,True,True,True,False,True,False,True,True,False,Friday
26,2,6,1372,2024-07-05 12:59:00,2024-07-05,12:59:00,True,True,True,False,True,True,True,True,False,Friday
27,2,7,1372,2024-07-05 13:04:00,2024-07-05,13:04:00,True,True,False,True,False,True,True,True,True,Friday
24,2,4,1372,2024-07-05 13:05:00,2024-07-05,13:05:00,True,True,False,True,True,False,True,True,False,Friday
18,1,8,1372,2024-07-05 13:07:00,2024-07-05,13:07:00,True,True,False,True,True,True,True,True,False,Friday
11,1,1,1372,2024-07-05 13:12:00,2024-07-05,13:12:00,True,True,False,True,True,False,True,True,False,Friday
15,1,5,1372,2024-07-05 13:15:00,2024-07-05,13:15:00,True,True,True,True,False,,True,True,False,Friday
18,1,8,1372,2024-07-05 13:20:00,2024-07-05,13:20:00,True,True,True,True,False,True,True,True,False,Friday
117,1,17,1372,2024-07-05 13:24:00,2024-07-05,13:24:00,True,True,False,True,False,False,True,True,True,Friday
114,1,14,1372,2024-07-05 13:25:00,2024-07-05,13:25:00,True,True,False,True,True,True,True,True,False,Friday
114,1,14,1372,2024-07-05 13:27:00,2024-07-05,13:27:00,True,True,False,True,False,True,True,True,True,Friday
116,1,16,1372,2024-07-05 13:32:00,2024-07-05,13:32:00,True,True,True,False,True,True,True,True,False,Friday
11,1,1,1372,2024-07-05 13:35:00,2024-07-05,13:35:00,True,True,False,True,False,False,True,True,True,Friday
27,2,7,1372,2024-07-05 13:40:00,2024-07-05,13:40:00,True,True,True,False,False,True,True,True,False,Friday
21,2,1,1372,2024-07-05 13:42:00,2024-07-05,13:42:00,True,True,False,True,False,False,True,True,True,Friday
72,7,2,1373,2024-07-05 13:05:00,2024-07-05,13:05:00,True,True,True,,False,False,True,True,False,Friday
72,7,2,1373,2024-07-05 13:10:00,2024-07-05,13:10:00,True,True,True,False,,True,True,True,False,Friday
116,1,16,1373,2024-07-05 13:12:00,2024-07-05,13:12:00,True,True,False,True,True,True,True,True,False,Friday
110,1,10,1373,2024-07-05 13:16:00,2024-07-05,13:16:00,True,True,False,True,False,True,True,True,True,Friday
114,1,14,1373,2024-07-05 13:17:00,2024-07-05,13:17:00,True,True,False,True,False,False,True,True,True,Friday
14,1,4,1373,2024-07-05 13:18:00,2024-07-05,13:18:00,True,True,False,False,,,True,True,False,Friday
115,1,15,1373,2024-07-05 13:23:00,2024-07-05,13:23:00,True,True,True,False,True,True,True,True,False,Friday
05,0,5,1373,2024-07-05 13:25:00,2024-07-05,13:25:00,True,True,True,False,False,False,True,True,False,Friday
06,0,6,1373,2024-07-05 13:28:00,2024-07-05,13:28:00,True,True,True,True,False,,True,True,False,Friday
04,0,4,1373,2024-07-05 13:33:00,2024-07-05,13:33:00,True,True,False,True,False,True,True,True,True,Friday
04,0,4,1373,2024-07-05 13:34:00,2024-07-05,13:34:00,True,True,False,False,False,True,True,True,True,Friday
010,0,10,1373,2024-07-05 13:35:00,2024-07-05,13:35:00,True,True,False,True,False,False,True,True,True,Friday
26,2,6,1373,2024-07-05 13:38:00,2024-07-05,13:38:00,True,True,True,,True,True,True,True,False,Friday
27,2,7,1373,2024-07-05 13:40:00,2024-07-05,13:40:00,True,True,False,True,False,,True,True,True,Friday
27,2,7,1373,2024-07-05 13:43:00,2024-07-05,13:43:00,True,True,False,True,False,True,True,True,True,Friday
22,2,2,1373,2024-07-05 13:47:00,2024-07-05,13:47:00,True,True,True,True,True,,True,True,False,Friday
616,6,16,1373,2024-07-05 13:50:00,2024-07-05,13:50:00,True,True,False,False,False,,True,True,False,Friday
617,6,17,1373,2024-07-05 13:53:00,2024-07-05,13:53:00,True,True,False,False,False,True,True,True,True,Friday
41,4,1,1374,2024-07-05 13:11:00,2024-07-05,13:11:00,True,True,False,True,False,True,True,True,True,Friday
46,4,6,1374,2024-07-05 13:15:00,2024-07-05,13:15:00,True,True,True,False,True,False,True,True,False,Friday
68,6,8,1374,2024-07-05 13:18:00,2024-07-05,13:18:00,True,True,True,True,False,,True,True,False,Friday
67,6,7,1374,2024-07-05 13:19:00,2024-07-05,13:19:00,True,True,False,True,False,,True,True,True,Friday
615,6,15,1374,2024-07-05 13:23:00,2024-07-05,13:23:00,True,True,True,,False,,True,True,False,Friday
64,6,4,1374,2024-07-05 13:25:00,2024-07-05,13:25:00,True,True,False,True,True,False,True,True,False,Friday
18,1,8,1374,2024-07-05 13:29:00,2024-07-05,13:29:00,True,True,False,True,False,,True,True,True,Friday
113,1,13,1374,2024-07-05 13:34:00,2024-07-05,13:34:00,True,True,False,True,False,True,True,True,True,Friday
12,1,2,1374,2024-07-05 13:39:00,2024-07-05,13:39:00,True,True,False,True,False,True,True,True,True,Friday
117,1,17,1374,2024-07-05 13:42:00,2024-07-05,13:42:00,True,True,True,True,False,True,True,True,False,Friday
115,1,15,1374,2024-07-05 13:47:00,2024-07-05,13:47:00,True,True,False,True,False,True,True,True,True,Friday
46,4,6,1375,2024-07-05 13:16:00,2024-07-05,13:16:00,False,True,False,True,True,False,True,True,False,Friday
75,7,5,1376,2024-07-05 13:27:00,2024-07-05,13:27:00,False,True,True,False,,False,True,True,False,Friday
40,4,0,1376,2024-07-05 13:32:00,2024-07-05,13:32:00,False,True,False,True,True,False,True,True,False,Friday
41,4,1,1376,2024-07-05 13:37:00,2024-07-05,13:37:00,False,True,False,True,False,True,True,True,True,Friday
410,4,10,1376,2024-07-05 13:41:00,2024-07-05,13:41:00,False,True,False,True,False,False,True,True,True,Friday
11,1,1,1377,2024-07-05 13:35:00,2024-07-05,13:35:00,True,True,True,True,,False,True,True,False,Friday
117,1,17,1377,2024-07-05 13:39:00,2024-07-05,13:39:00,True,True,False,True,True,True,True,True,False,Friday
17,1,7,1377,2024-07-05 13:44:00,2024-07-05,13:44:00,True,True,False,True,True,False,True,True,False,Friday
55,5,5,1377,2024-07-05 13:48:00,2024-07-05,13:48:00,True,True,False,True,False,True,True,True,True,Friday
512,5,12,1377,2024-07-05 13:53:00,2024-07-05,13:53:00,True,True,False,True,False,,True,True,True,Friday
58,5,8,1377,2024-07-05 13:55:00,2024-07-05,13:55:00,True,True,True,True,False,,True,True,False,Friday
04,0,4,1377,2024-07-05 14:00:00,2024-07-05,14:00:00,True,True,False,True,False,,True,True,True,Friday
08,0,8,1377,2024-07-05 14:04:00,2024-07-05,14:04:00,True,True,False,True,True,False,True,True,False,Friday
03,0,3,1377,2024-07-05 14:09:00,2024-07-05,14:09:00,True,True,True,True,False,True,True,True,False,Friday
010,0,10,1377,2024-07-05 14:13:00,2024-07-05,14:13:00,True,True,False,False,False,False,True,True,False,Friday
09,0,9,1377,2024-07-05 14:15:00,2024-07-05,14:15:00,True,True,False,True,True,False,True,True,False,Friday
75,7,5,1378,2024-07-05 13:48:00,2024-07-05,13:48:00,True,True,False,True,True,True,True,True,False,Friday
75,7,5,1378,2024-07-05 13:50:00,2024-07-05,13:50:00,True,True,True,True,False,True,True,True,False,Friday
73,7,3,1378,2024-07-05 13:54:00,2024-07-05,13:54:00,True,True,True,False,True,False,True,True,False,Friday
713,7,13,1378,2024-07-05 13:57:00,2024-07-05,13:57:00,True,True,False,True,False,True,True,True,True,Friday
715,7,15,1378,2024-07-05 13:58:00,2024-07-05,13:58:00,True,True,True,False,False,False,True,True,False,Friday
713,7,13,1378,2024-07-05 13:59:00,2024-07-05,13:59:00,True,True,True,False,True,False,True,True,False,Friday
43,4,3,1378,2024-07-05 14:00:00,2024-07-05,14:00:00,True,True,False,True,False,False,True,True,True,Friday
45,4,5,1378,2024-07-05 14:02:00,2024-07-05,14:02:00,True,True,False,True,True,False,True,True,False,Friday
413,4,13,1378,2024-07-05 14:06:00,2024-07-05,14:06:00,True,True,False,False,False,False,True,True,False,Friday
415,4,15,1378,2024-07-05 14:07:00,2024-07-05,14:07:00,True,True,False,True,False,False,True,True,True,Friday
414,4,14,1378,2024-07-05 14:08:00,2024-07-05,14:08:00,True,True,True,True,False,False,True,True,False,Friday
713,7,13,1378,2024-07-05 14:11:00,2024-07-05,14:11:00,True,True,False,True,True,True,True,True,False,Friday
72,7,2,1378,2024-07-05 14:13:00,2024-07-05,14:13:00,True,True,True,False,True,True,True,True,False,Friday
713,7,13,1378,2024-07-05 14:16:00,2024-07-05,14:16:00,True,True,True,True,True,False,True,True,False,Friday
71,7,1,1378,2024-07-05 14:19:00,2024-07-05,14:19:00,True,True,False,True,False,,True,True,True,Friday
69,6,9,1379,2024-07-05 13:48:00,2024-07-05,13:48:00,True,True,False,True,True,False,True,True,False,Friday
14,1,4,1379,2024-07-05 13:51:00,2024-07-05,13:51:00,True,True,False,True,True,False,True,True,False,Friday
110,1,10,1379,2024-07-05 13:56:00,2024-07-05,13:56:00,True,True,False,True,False,,True,True,True,Friday
111,1,11,1379,2024-07-05 13:59:00,2024-07-05,13:59:00,True,True,True,False,True,True,True,True,False,Friday
18,1,8,1379,2024-07-05 14:03:00,2024-07-05,14:03:00,True,True,True,True,False,False,True,True,False,Friday
010,0,10,1379,2024-07-05 14:07:00,2024-07-05,14:07:00,True,True,False,True,False,False,True,True,True,Friday
17,1,7,1379,2024-07-05 14:09:00,2024-07-05,14:09:00,True,True,True,,False,,True,True,False,Friday
114,1,14,1379,2024-07-05 14:10:00,2024-07-05,14:10:00,True,True,False,True,False,True,True,True,True,Friday
116,1,16,1379,2024-07-05 14:14:00,2024-07-05,14:14:00,True,True,True,,True,,True,True,False,Friday
16,1,6,1379,2024-07-05 14:18:00,2024-07-05,14:18:00,True,True,True,True,False,,True,True,False,Friday
02,0,2,1380,2024-07-05 14:01:00,2024-07-05,14:01:00,True,True,True,False,True,True,True,True,False,Friday
07,0,7,1380,2024-07-05 14:05:00,2024-07-05,14:05:00,True,True,False,True,False,True,True,True,True,Friday
05,0,5,1380,2024-07-05 14:09:00,2024-07-05,14:09:00,True,True,False,False,False,True,True,True,True,Friday
06,0,6,1380,2024-07-05 14:10:00,2024-07-05,14:10:00,True,True,False,False,,False,True,True,False,Friday
09,0,9,1380,2024-07-05 14:11:00,2024-07-05,14:11:00,True,True,True,False,True,True,True,True,False,Friday
12,1,2,1380,2024-07-05 14:14:00,2024-07-05,14:14:00,True,True,False,True,False,False,True,True,True,Friday
113,1,13,1380,2024-07-05 14:18:00,2024-07-05,14:18:00,True,True,False,True,False,True,True,True,True,Friday
18,1,8,1380,2024-07-05 14:20:00,2024-07-05,14:20:00,True,True,True,False,True,False,True,True,False,Friday
10,1,0,1380,2024-07-05 14:22:00,2024-07-05,14:22:00,True,True,True,True,True,False,True,True,False,Friday
13,1,3,1380,2024-07-05 14:25:00,2024-07-05,14:25:00,True,True,False,True,False,False,True,True,True,Friday
14,1,4,1380,2024-07-05 14:27:00,2024-07-05,14:27:00,True,True,False,True,False,False,True,True,True,Friday
715,7,15,1381,2024-07-05 14:05:00,2024-07-05,14:05:00,True,True,False,True,False,True,True,True,True,Friday
71,7,1,1381,2024-07-05 14:07:00,2024-07-05,14:07:00,True,True,False,True,False,False,True,True,True,Friday
79,7,9,1381,2024-07-05 14:10:00,2024-07-05,14:10:00,True,True,False,False,False,True,True,True,True,Friday
710,7,10,1381,2024-07-05 14:13:00,2024-07-05,14:13:00,True,True,False,True,False,False,True,True,True,Friday
74,7,4,1381,2024-07-05 14:16:00,2024-07-05,14:16:00,True,True,True,False,True,True,True,True,False,Friday
77,7,7,1381,2024-07-05 14:21:00,2024-07-05,14:21:00,True,True,False,False,,False,True,True,False,Friday
73,7,3,1381,2024-07-05 14:25:00,2024-07-05,14:25:00,True,True,False,False,,True,True,True,False,Friday
71,7,1,1381,2024-07-05 14:27:00,2024-07-05,14:27:00,True,True,True,True,True,True,True,True,False,Friday
712,7,12,1381,2024-07-05 14:29:00,2024-07-05,14:29:00,True,True,True,True,True,,True,True,False,Friday
511,5,11,1381,2024-07-05 14:33:00,2024-07-05,14:33:00,True,True,True,False,,False,True,True,False,Friday
711,7,11,1381,2024-07-05 14:35:00,2024-07-05,14:35:00,True,True,True,False,True,True,True,True,False,Friday
710,7,10,1381,2024-07-05 14:40:00,2024-07-05,14:40:00,True,True,False,False,False,,True,True,False,Friday
711,7,11,1381,2024-07-05 14:42:00,2024-07-05,14:42:00,True,True,True,False,,False,True,True,False,Friday
71,7,1,1381,2024-07-05 14:44:00,2024-07-05,14:44:00,True,True,False,False,True,True,True,True,False,Friday
316,3,16,1382,2024-07-05 14:05:00,2024-07-05,14:05:00,True,True,False,True,False,True,True,True,True,Friday
25,2,5,1382,2024-07-05 14:06:00,2024-07-05,14:06:00,True,True,False,True,False,False,True,True,True,Friday
26,2,6,1382,2024-07-05 14:10:00,2024-07-05,14:10:00,True,True,True,,True,False,True,True,False,Friday
24,2,4,1382,2024-07-05 14:12:00,2024-07-05,14:12:00,True,True,True,True,True,False,True,True,False,Friday
21,2,1,1382,2024-07-05 14:14:00,2024-07-05,14:14:00,True,True,False,True,False,,True,True,True,Friday
22,2,2,1382,2024-07-05 14:17:00,2024-07-05,14:17:00,True,True,True,,False,False,True,True,False,Friday
22,2,2,1382,2024-07-05 14:21:00,2024-07-05,14:21:00,True,True,False,True,True,False,True,True,False,Friday
39,3,9,1382,2024-07-05 14:24:00,2024-07-05,14:24:00,True,True,True,,True,,True,True,False,Friday
36,3,6,1382,2024-07-05 14:28:00,2024-07-05,14:28:00,True,True,True,True,,True,True,True,False,Friday
39,3,9,1382,2024-07-05 14:33:00,2024-07-05,14:33:00,True,True,True,False,True,True,True,True,False,Friday
60,6,0,1382,2024-07-05 14:36:00,2024-07-05,14:36:00,True,True,False,False,,False,True,True,False,Friday
62,6,2,1382,2024-07-05 14:40:00,2024-07-05,14:40:00,True,True,True,,True,True,True,True,False,Friday
66,6,6,1382,2024-07-05 14:45:00,2024-07-05,14:45:00,True,True,True,False,True,True,True,True,False,Friday
72,7,2,1383,2024-07-05 14:15:00,2024-07-05,14:15:00,True,True,True,True,False,False,True,True,False,Friday
710,7,10,1383,2024-07-05 14:17:00,2024-07-05,14:17:00,True,True,False,True,False,True,True,True,True,Friday
05,0,5,1383,2024-07-05 14:19:00,2024-07-05,14:19:00,True,True,False,True,False,,True,True,True,Friday
012,0,12,1383,2024-07-05 14:22:00,2024-07-05,14:22:00,True,True,True,True,True,True,True,True,False,Friday
04,0,4,1383,2024-07-05 14:25:00,2024-07-05,14:25:00,True,True,True,False,,False,True,True,False,Friday
012,0,12,1383,2024-07-05 14:29:00,2024-07-05,14:29:00,True,True,False,True,True,True,True,True,False,Friday
03,0,3,1383,2024-07-05 14:30:00,2024-07-05,14:30:00,True,True,True,True,False,True,True,True,False,Friday
75,7,5,1383,2024-07-05 14:32:00,2024-07-05,14:32:00,True,True,True,False,False,,True,True,False,Friday
711,7,11,1383,2024-07-05 14:37:00,2024-07-05,14:37:00,True,True,False,False,True,False,True,True,False,Friday
79,7,9,1383,2024-07-05 14:40:00,2024-07-05,14:40:00,True,True,True,,False,True,True,True,False,Friday
71,7,1,1383,2024-07-05 14:43:00,2024-07-05,14:43:00,True,True,False,True,True,True,True,True,False,Friday
73,7,3,1383,2024-07-05 14:47:00,2024-07-05,14:47:00,True,True,False,False,True,False,True,True,False,Friday
71,7,1,1383,2024-07-05 14:51:00,2024-07-05,14:51:00,True,True,True,False,,False,True,True,False,Friday
710,7,10,1383,2024-07-05 14:56:00,2024-07-05,14:56:00,True,True,False,True,False,,True,True,True,Friday
76,7,6,1383,2024-07-05 14:58:00,2024-07-05,14:58:00,True,True,True,,True,True,True,True,False,Friday
711,7,11,1383,2024-07-05 15:02:00,2024-07-05,15:02:00,True,True,True,True,False,True,True,True,False,Friday
714,7,14,1383,2024-07-05 15:04:00,2024-07-05,15:04:00,True,True,True,,True,False,True,True,False,Friday
715,7,15,1383,2024-07-05 15:08:00,2024-07-05,15:08:00,True,True,True,,False,False,True,True,False,Friday
77,7,7,1383,2024-07-05 15:12:00,2024-07-05,15:12:00,True,True,False,False,,True,True,True,False,Friday
08,0,8,1383,2024-07-05 15:15:00,2024-07-05,15:15:00,True,True,False,True,True,False,True,True,False,Friday
03,0,3,1383,2024-07-05 15:17:00,2024-07-05,15:17:00,True,True,True,,False,False,True,True,False,Friday
05,0,5,1383,2024-07-05 15:21:00,2024-07-05,15:21:00,True,True,False,True,False,True,True,True,True,Friday
09,0,9,1383,2024-07-05 15:25:00,2024-07-05,15:25:00,True,True,False,True,False,,True,True,True,Friday
09,0,9,1383,2024-07-05 15:29:00,2024-07-05,15:29:00,True,True,True,False,False,,True,True,False,Friday
08,0,8,1383,2024-07-05 15:31:00,2024-07-05,15:31:00,True,True,False,True,True,False,True,True,False,Friday
72,7,2,1384,2024-07-05 14:23:00,2024-07-05,14:23:00,True,True,True,,False,True,True,True,False,Friday
712,7,12,1384,2024-07-05 14:24:00,2024-07-05,14:24:00,True,True,False,False,True,False,True,True,False,Friday
715,7,15,1384,2024-07-05 14:28:00,2024-07-05,14:28:00,True,True,False,False,False,True,True,True,True,Friday
314,3,14,1384,2024-07-05 14:31:00,2024-07-05,14:31:00,True,True,False,True,True,True,True,True,False,Friday
312,3,12,1384,2024-07-05 14:32:00,2024-07-05,14:32:00,True,True,True,False,True,True,True,True,False,Friday
33,3,3,1384,2024-07-05 14:36:00,2024-07-05,14:36:00,True,True,True,False,False,True,True,True,False,Friday
38,3,8,1384,2024-07-05 14:37:00,2024-07-05,14:37:00,True,True,False,True,False,True,True,True,True,Friday
35,3,5,1384,2024-07-05 14:42:00,2024-07-05,14:42:00,True,True,False,False,False,True,True,True,True,Friday
45,4,5,1384,2024-07-05 14:46:00,2024-07-05,14:46:00,True,True,True,False,False,True,True,True,False,Friday
75,7,5,1384,2024-07-05 14:50:00,2024-07-05,14:50:00,True,True,False,False,False,False,True,True,False,Friday
715,7,15,1384,2024-07-05 14:53:00,2024-07-05,14:53:00,True,True,False,True,True,True,True,True,False,Friday
714,7,14,1384,2024-07-05 14:54:00,2024-07-05,14:54:00,True,True,False,True,False,,True,True,True,Friday
44,4,4,1385,2024-07-05 14:26:00,2024-07-05,14:26:00,True,True,False,True,True,False,True,True,False,Friday
414,4,14,1385,2024-07-05 14:29:00,2024-07-05,14:29:00,True,True,True,True,False,False,True,True,False,Friday
12,1,2,1385,2024-07-05 14:34:00,2024-07-05,14:34:00,True,True,False,True,False,True,True,True,True,Friday
115,1,15,1385,2024-07-05 14:39:00,2024-07-05,14:39:00,True,True,False,True,False,,True,True,True,Friday
19,1,9,1385,2024-07-05 14:42:00,2024-07-05,14:42:00,True,True,False,True,False,False,True,True,True,Friday
20,2,0,1385,2024-07-05 14:45:00,2024-07-05,14:45:00,True,True,True,False,False,False,True,True,False,Friday
116,1,16,1385,2024-07-05 14:49:00,2024-07-05,14:49:00,True,True,True,False,False,False,True,True,False,Friday
17,1,7,1385,2024-07-05 14:54:00,2024-07-05,14:54:00,True,True,False,True,False,,True,True,True,Friday
712,7,12,1385,2024-07-05 14:59:00,2024-07-05,14:59:00,True,True,False,False,,False,True,True,False,Friday
76,7,6,1385,2024-07-05 15:03:00,2024-07-05,15:03:00,True,True,False,True,True,False,True,True,False,Friday
713,7,13,1385,2024-07-05 15:08:00,2024-07-05,15:08:00,True,True,False,False,False,True,True,True,True,Friday
710,7,10,1385,2024-07-05 15:09:00,2024-07-05,15:09:00,True,True,True,True,False,False,True,True,False,Friday
33,3,3,1386,2024-07-05 14:31:00,2024-07-05,14:31:00,True,True,False,True,True,True,True,True,False,Friday
17,1,7,1386,2024-07-05 14:36:00,2024-07-05,14:36:00,True,True,False,False,False,True,True,True,True,Friday
21,2,1,1386,2024-07-05 14:38:00,2024-07-05,14:38:00,True,True,False,True,True,,True,True,False,Friday
27,2,7,1386,2024-07-05 14:42:00,2024-07-05,14:42:00,True,True,False,True,False,,True,True,True,Friday
24,2,4,1386,2024-07-05 14:47:00,2024-07-05,14:47:00,True,True,False,True,False,True,True,True,True,Friday
23,2,3,1386,2024-07-05 14:50:00,2024-07-05,14:50:00,True,True,True,True,False,False,True,True,False,Friday
24,2,4,1386,2024-07-05 14:55:00,2024-07-05,14:55:00,True,True,False,True,True,False,True,True,False,Friday
28,2,8,1386,2024-07-05 15:00:00,2024-07-05,15:00:00,True,True,False,False,True,,True,True,False,Friday
31,3,1,1386,2024-07-05 15:02:00,2024-07-05,15:02:00,True,True,True,,True,False,True,True,False,Friday
311,3,11,1386,2024-07-05 15:03:00,2024-07-05,15:03:00,True,True,False,False,True,False,True,True,False,Friday
321,3,21,1386,2024-07-05 15:05:00,2024-07-05,15:05:00,True,True,False,True,False,True,True,True,True,Friday
05,0,5,1387,2024-07-05 14:45:00,2024-07-05,14:45:00,True,True,True,True,,True,True,True,False,Friday
06,0,6,1387,2024-07-05 14:50:00,2024-07-05,14:50:00,True,True,False,False,True,True,True,True,False,Friday
04,0,4,1387,2024-07-05 14:51:00,2024-07-05,14:51:00,True,True,False,True,False,False,True,True,True,Friday
012,0,12,1387,2024-07-05 14:53:00,2024-07-05,14:53:00,True,True,False,False,False,True,True,True,True,Friday
011,0,11,1387,2024-07-05 14:58:00,2024-07-05,14:58:00,True,True,True,False,False,False,True,True,False,Friday
07,0,7,1387,2024-07-05 15:00:00,2024-07-05,15:00:00,True,True,False,False,True,False,True,True,False,Friday
26,2,6,1388,2024-07-05 14:45:00,2024-07-05,14:45:00,False,True,False,False,True,False,True,True,False,Friday
25,2,5,1388,2024-07-05 14:47:00,2024-07-05,14:47:00,False,True,False,False,True,False,True,True,False,Friday
67,6,7,1389,2024-07-05 14:51:00,2024-07-05,14:51:00,True,True,True,,False,,True,True,False,Friday
21,2,1,1389,2024-07-05 14:55:00,2024-07-05,14:55:00,True,True,False,True,False,False,True,True,True,Friday
21,2,1,1389,2024-07-05 14:57:00,2024-07-05,14:57:00,True,True,False,True,True,False,True,True,False,Friday
22,2,2,1389,2024-07-05 15:01:00,2024-07-05,15:01:00,True,True,False,True,True,False,True,True,False,Friday
28,2,8,1389,2024-07-05 15:03:00,2024-07-05,15:03:00,True,True,False,False,False,,True,True,False,Friday
28,2,8,1389,2024-07-05 15:04:00,2024-07-05,15:04:00,True,True,True,True,False,,True,True,False,Friday
20,2,0,1389,2024-07-05 15:08:00,2024-07-05,15:08:00,True,True,False,True,True,False,True,True,False,Friday
76,7,6,1389,2024-07-05 15:13:00,2024-07-05,15:13:00,True,True,True,False,False,True,True,True,False,Friday
714,7,14,1389,2024-07-05 15:14:00,2024-07-05,15:14:00,True,True,False,True,True,False,True,True,False,Friday
74,7,4,1389,2024-07-05 15:18:00,2024-07-05,15:18:00,True,True,True,True,,,True,True,False,Friday
79,7,9,1389,2024-07-05 15:23:00,2024-07-05,15:23:00,True,True,False,True,False,False,True,True,True,Friday
711,7,11,1389,2024-07-05 15:26:00,2024-07-05,15:26:00,True,True,True,True,False,,True,True,False,Friday
45,4,5,1390,2024-07-05 14:52:00,2024-07-05,14:52:00,True,True,True,False,True,False,True,True,False,Friday
48,4,8,1390,2024-07-05 14:57:00,2024-07-05,14:57:00,True,True,True,False,False,False,True,True,False,Friday
49,4,9,1390,2024-07-05 15:02:00,2024-07-05,15:02:00,True,True,False,False,False,False,True,True,False,Friday
417,4,17,1390,2024-07-05 15:04:00,2024-07-05,15:04:00,True,True,True,True,True,True,True,True,False,Friday
15,1,5,1390,2024-07-05 15:08:00,2024-07-05,15:08:00,True,True,True,True,False,True,True,True,False,Friday
73,7,3,1390,2024-07-05 15:09:00,2024-07-05,15:09:00,True,True,False,True,True,False,True,True,False,Friday
713,7,13,1390,2024-07-05 15:14:00,2024-07-05,15:14:00,True,True,True,,True,,True,True,False,Friday
18,1,8,1391,2024-07-05 14:59:00,2024-07-05,14:59:00,False,True,False,False,True,False,True,True,False,Friday
111,1,11,1391,2024-07-05 15:03:00,2024-07-05,15:03:00,False,True,False,True,False,False,True,True,True,Friday
