Shelf ID,Person ID,Timestamp,Age,Gender,Height,Weight,Married status,Moving speed (m/s),Item ID,Looking at item (s),Holding the item (s),Holding the bag,Picking up item,Returning item,Putting item into bag,Taking item out of bag,Putting item into bag in the 2nd time
1,1039,1719953640,24,Female,156,43,Single,0.58,5,28,25,TRUE,TRUE,TRUE,,,TRUE
3,1039,1719953820,24,Female,156,43,Single,0.89,8,31,27,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE
3,1039,1719953880,24,Female,156,43,Single,0.2,4,39,28,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
3,1039,1719954000,24,Female,156,43,Single,1.17,12,28,37,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE
3,1039,1719954060,24,Female,156,43,Single,1.44,5,34,17,TRUE,TRUE,TRUE,,FALSE,FALSE
7,1039,1719954180,24,Female,156,43,Single,0.6,12,31,23,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE
5,1039,1719954240,24,Female,156,43,Single,1.06,6,33,16,TRUE,TRUE,FALSE,FALSE,,TRUE
5,1039,1719954360,24,Female,156,43,Single,0.48,5,22,39,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE
5,1039,1719954540,24,Female,156,43,Single,0.26,15,30,37,TRUE,TRUE,TRUE,TRUE,,FALSE
5,1039,1719954780,24,Female,156,43,Single,1.35,11,37,17,TRUE,TRUE,TRUE,,TRUE,TRUE
5,1039,1719955080,24,Female,156,43,Single,1.46,11,18,19,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE
5,1039,1719955320,24,Female,156,43,Single,1.28,10,20,34,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE
1,1040,1719953700,56,Male,171,89,Married,0.98,7,64,24,TRUE,TRUE,TRUE,,FALSE,FALSE
1,1040,1719953880,56,Male,171,89,Married,0.59,10,17,39,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE
1,1040,1719953940,56,Male,171,89,Married,0.21,6,60,17,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE
1,1040,1719954060,56,Male,171,89,Married,0.2,7,61,32,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE
1,1040,1719954300,56,Male,171,89,Married,1.08,0,37,36,TRUE,TRUE,FALSE,FALSE,FALSE,
1,1040,1719954600,56,Male,171,89,Married,1.19,13,5,11,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE
1,1041,1719954360,33,Male,178,62,Single,0.21,1,30,25,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE
1,1041,1719954660,33,Male,178,62,Single,1.49,9,22,36,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
1,1041,1719954960,33,Male,178,62,Single,0.36,14,13,7,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE
1,1041,1719955020,33,Male,178,62,Single,1.1,13,8,5,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE
1,1041,1719955320,33,Male,178,62,Single,0.6,1,18,15,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE
1,1041,1719955440,33,Male,178,62,Single,1.24,14,3,4,TRUE,TRUE,FALSE,TRUE,FALSE,
1,1041,1719955740,33,Male,178,62,Single,1.49,5,21,19,TRUE,TRUE,TRUE,,TRUE,FALSE
7,1042,1719954540,72,Female,151,58,Married,1.23,11,35,22,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE
7,1042,1719954660,72,Female,151,58,Married,0.62,8,19,28,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE
4,1042,1719954720,72,Female,151,58,Married,0.52,16,16,29,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE
7,1042,1719955020,72,Female,151,58,Married,0.32,12,35,31,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
4,1042,1719955080,72,Female,151,58,Married,1.45,10,30,22,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE
4,1042,1719955140,72,Female,151,58,Married,0.43,6,15,23,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
4,1042,1719955440,72,Female,151,58,Married,1.08,8,24,18,TRUE,TRUE,TRUE,TRUE,,TRUE
4,1042,1719955620,72,Female,151,58,Married,0.42,6,38,35,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE
4,1042,1719955860,72,Female,151,58,Married,0.35,7,16,39,TRUE,TRUE,FALSE,FALSE,,TRUE
1,1042,1719955920,72,Female,151,58,Married,0.55,9,24,28,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE
1,1043,1719954720,58,Male,173,80,Married,0.93,15,37,31,TRUE,TRUE,TRUE,,TRUE,TRUE
1,1043,1719954900,58,Male,173,80,Married,0.46,12,38,25,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
3,1043,1719954960,58,Male,173,80,Married,1.3,6,26,35,TRUE,TRUE,TRUE,,,FALSE
3,1043,1719955140,58,Male,173,80,Married,1.43,4,32,32,TRUE,TRUE,TRUE,TRUE,,FALSE
3,1043,1719955380,58,Male,173,80,Married,0.42,19,64,24,TRUE,TRUE,TRUE,,TRUE,TRUE
3,1043,1719955620,58,Male,173,80,Married,0.58,20,53,55,TRUE,TRUE,FALSE,TRUE,FALSE,
3,1043,1719955860,58,Male,173,80,Married,0.46,8,24,27,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE
3,1043,1719955920,58,Male,173,80,Married,0.38,14,34,17,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE
7,1043,1719955980,58,Male,173,80,Married,1.14,15,39,26,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE
7,1043,1719956160,58,Male,173,80,Married,0.23,5,28,24,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
7,1043,1719956460,58,Male,173,80,Married,0.59,3,20,39,TRUE,TRUE,TRUE,TRUE,FALSE,
7,1043,1719956580,58,Male,173,80,Married,0.99,9,29,24,TRUE,TRUE,TRUE,,TRUE,TRUE
2,1043,1719956820,58,Male,173,80,Married,1.12,7,36,24,TRUE,TRUE,TRUE,,FALSE,FALSE
2,1044,1719955260,36,Female,155,54,Married,1.19,3,31,15,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE
5,1044,1719955380,36,Female,155,54,Married,1.23,9,23,22,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE
5,1044,1719955440,36,Female,155,54,Married,0.88,5,38,36,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
5,1044,1719955500,36,Female,155,54,Married,1.3,15,33,26,TRUE,TRUE,TRUE,,,
5,1044,1719955800,36,Female,155,54,Married,0.67,1,57,58,TRUE,TRUE,TRUE,FALSE,FALSE,
3,1044,1719955920,36,Female,155,54,Married,1.46,12,30,19,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE
3,1044,1719956040,36,Female,155,54,Married,1.28,8,37,38,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE
1,1044,1719956280,36,Female,155,54,Married,0.49,2,28,17,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE
1,1044,1719956340,36,Female,155,54,Married,1.1,14,6,2,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE
1,1044,1719956520,36,Female,155,54,Married,0.47,5,28,33,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
7,1045,1719955800,70,Female,149,59,Married,0.11,2,31,17,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE
2,1046,1719956220,46,Male,179,66,Married,1.26,8,35,26,TRUE,TRUE,TRUE,FALSE,,TRUE
2,1046,1719956400,46,Male,179,66,Married,1.19,0,38,36,TRUE,TRUE,TRUE,TRUE,FALSE,
0,1046,1719956580,46,Male,179,66,Married,0.9,7,21,17,TRUE,TRUE,TRUE,FALSE,FALSE,
0,1046,1719956700,46,Male,179,66,Married,0.83,9,19,26,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE
0,1046,1719956760,46,Male,179,66,Married,1.05,2,22,21,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE
0,1046,1719957060,46,Male,179,66,Married,0.61,0,39,19,TRUE,TRUE,TRUE,TRUE,FALSE,
5,1046,1719957300,46,Male,179,66,Married,1.41,2,25,33,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE
5,1046,1719957420,46,Male,179,66,Married,0.31,11,24,22,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE
5,1046,1719957600,46,Male,179,66,Married,1.36,3,38,19,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE
5,1046,1719957840,46,Male,179,66,Married,0.38,12,27,21,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE
5,1046,1719958020,46,Male,179,66,Married,1.45,1,58,54,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE
5,1046,1719958200,46,Male,179,66,Married,1.1,8,32,34,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
1,1046,1719958440,46,Male,179,66,Married,1.08,13,10,0,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE
1,1046,1719958680,46,Male,179,66,Married,0.83,16,25,35,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
1,1046,1719958860,46,Male,179,66,Married,0.58,6,33,36,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE
1,1046,1719958920,46,Male,179,66,Married,1.13,9,30,20,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
1,1046,1719959160,46,Male,179,66,Married,0.87,1,32,25,TRUE,TRUE,FALSE,TRUE,FALSE,
0,1046,1719959460,46,Male,179,66,Married,0.53,0,20,36,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
0,1046,1719959640,46,Male,179,66,Married,0.82,1,25,17,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE
0,1046,1719959760,46,Male,179,66,Married,0.86,12,38,18,TRUE,TRUE,FALSE,TRUE,FALSE,
0,1046,1719960000,46,Male,179,66,Married,0.78,5,20,23,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE
4,1047,1719956700,65,Female,152,59,Married,0.88,9,35,16,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE
6,1047,1719956880,65,Female,152,59,Married,0.59,3,17,20,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
6,1047,1719957120,65,Female,152,59,Married,0.17,15,5,2,TRUE,TRUE,FALSE,FALSE,TRUE,
2,1047,1719957300,65,Female,152,59,Married,0.14,1,16,19,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE
2,1047,1719957360,65,Female,152,59,Married,0.93,7,31,35,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE
2,1047,1719957600,65,Female,152,59,Married,0.31,8,38,26,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE
2,1047,1719957660,65,Female,152,59,Married,1.23,0,36,21,TRUE,TRUE,TRUE,TRUE,FALSE,
4,1048,1719956940,56,Male,168,60,Married,0.73,2,25,24,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
4,1048,1719957000,56,Male,168,60,Married,1.16,15,22,29,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE
4,1048,1719957240,56,Male,168,60,Married,0.66,13,17,34,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE
4,1048,1719957480,56,Male,168,60,Married,0.48,15,29,28,TRUE,TRUE,TRUE,TRUE,FALSE,
4,1048,1719957780,56,Male,168,60,Married,0.73,5,31,18,TRUE,TRUE,TRUE,TRUE,TRUE,
4,1048,1719957900,56,Male,168,60,Married,0.3,14,17,34,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
7,1048,1719958020,56,Male,168,60,Married,0.96,3,16,22,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
7,1048,1719958260,56,Male,168,60,Married,1.39,9,17,15,TRUE,TRUE,TRUE,TRUE,,FALSE
7,1048,1719958560,56,Male,168,60,Married,0.84,14,39,33,TRUE,TRUE,TRUE,FALSE,,FALSE
7,1048,1719958680,56,Male,168,60,Married,0.19,10,36,37,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE
6,1048,1719958740,56,Male,168,60,Married,1.09,10,0,39,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE
6,1048,1719958860,56,Male,168,60,Married,1.1,1,13,6,TRUE,TRUE,TRUE,TRUE,,
6,1048,1719958920,56,Male,168,60,Married,1.1,1,31,19,TRUE,TRUE,TRUE,TRUE,FALSE,
6,1048,1719959100,56,Male,168,60,Married,1.05,4,31,17,TRUE,TRUE,FALSE,FALSE,FALSE,
6,1048,1719959340,56,Male,168,60,Married,0.85,11,56,53,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE
7,1049,1719957540,46,Female,159,46,Married,0.94,15,21,35,TRUE,TRUE,TRUE,,TRUE,FALSE
0,1049,1719957780,46,Female,159,46,Married,0.96,0,17,22,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE
0,1049,1719958080,46,Female,159,46,Married,0.69,8,15,33,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE
0,1049,1719958200,46,Female,159,46,Married,0.49,8,26,38,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE
0,1049,1719958380,46,Female,159,46,Married,0.67,8,32,29,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE
0,1049,1719958620,46,Female,159,46,Married,1.5,5,20,31,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE
0,1050,1719958080,38,Male,176,83,Married,0.2,10,28,18,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE
0,1050,1719958380,38,Male,176,83,Married,0.38,2,15,18,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE
0,1050,1719958620,38,Male,176,83,Married,0.7,2,39,22,TRUE,TRUE,FALSE,TRUE,FALSE,
0,1050,1719958680,38,Male,176,83,Married,1.21,0,38,36,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE
0,1050,1719958920,38,Male,176,83,Married,1.27,11,34,18,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE
7,1050,1719959160,38,Male,176,83,Married,1.04,15,25,35,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE
7,1050,1719959400,38,Male,176,83,Married,0.55,1,29,15,TRUE,TRUE,TRUE,TRUE,,TRUE
7,1050,1719959520,38,Male,176,83,Married,0.85,4,38,30,TRUE,TRUE,TRUE,,FALSE,FALSE
7,1050,1719959580,38,Male,176,83,Married,1.33,14,20,39,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE
7,1050,1719959760,38,Male,176,83,Married,0.98,6,55,56,TRUE,TRUE,TRUE,,TRUE,TRUE
7,1050,1719960060,38,Male,176,83,Married,0.44,2,22,31,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE
1,1051,1719958500,53,Female,150,54,Married,0.83,9,39,38,FALSE,TRUE,TRUE,TRUE,,TRUE
1,1051,1719958620,53,Female,150,54,Married,0.34,13,4,0,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE
1,1052,1719958860,66,Male,175,70,Single,1.28,3,21,17,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE
1,1052,1719959100,66,Male,175,70,Single,1.27,4,33,15,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE
1,1052,1719959400,66,Male,175,70,Single,0.58,3,27,20,TRUE,TRUE,TRUE,TRUE,,TRUE
1,1052,1719959640,66,Male,175,70,Single,1.32,9,29,24,TRUE,TRUE,TRUE,TRUE,TRUE,
1,1052,1719959760,66,Male,175,70,Single,1.36,8,18,19,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE
1,1052,1719960000,66,Male,175,70,Single,0.67,13,0,12,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE
1,1053,1719958860,31,Male,174,86,Married,0.29,16,28,30,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE
1,1053,1719958980,31,Male,174,86,Married,1.38,2,27,25,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE
1,1053,1719959160,31,Male,174,86,Married,1.13,10,39,27,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE
1,1053,1719959400,31,Male,174,86,Married,0.51,8,65,30,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
1,1053,1719959580,31,Male,174,86,Married,1.48,9,64,25,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE
4,1053,1719959640,31,Male,174,86,Married,0.59,11,39,34,TRUE,TRUE,TRUE,TRUE,,FALSE
4,1053,1719959880,31,Male,174,86,Married,1.13,12,32,20,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE
4,1053,1719960060,31,Male,174,86,Married,1.24,6,64,24,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE
1,1053,1719960300,31,Male,174,86,Married,0.63,9,63,38,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE
1,1053,1719960540,31,Male,174,86,Married,0.92,8,68,20,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
1,1053,1719960840,31,Male,174,86,Married,1.04,9,63,27,TRUE,TRUE,FALSE,FALSE,,FALSE
1,1053,1719961020,31,Male,174,86,Married,0.9,8,60,18,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE
1,1053,1719961320,31,Male,174,86,Married,1.43,10,35,25,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
1,1054,1719959040,30,Male,178,70,Single,0.29,12,30,17,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE
1,1054,1719959160,30,Male,178,70,Single,0.39,9,31,30,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE
1,1054,1719959460,30,Male,178,70,Single,0.17,2,18,36,TRUE,TRUE,TRUE,FALSE,FALSE,
7,1054,1719959580,30,Male,178,70,Single,0.57,12,27,15,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
7,1054,1719959880,30,Male,178,70,Single,1.34,1,22,27,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE
7,1054,1719959940,30,Male,178,70,Single,0.82,8,16,20,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE
1,1054,1719960060,30,Male,178,70,Single,0.68,7,30,20,TRUE,TRUE,TRUE,TRUE,FALSE,
1,1054,1719960180,30,Male,178,70,Single,0.19,9,17,30,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
1,1054,1719960300,30,Male,178,70,Single,0.64,10,17,28,TRUE,TRUE,FALSE,TRUE,FALSE,
2,1055,1719959640,57,Male,169,63,Married,1.23,0,27,35,FALSE,TRUE,FALSE,TRUE,FALSE,
4,1056,1719960480,52,Male,171,57,Married,1.39,3,16,31,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE
4,1056,1719960780,52,Male,171,57,Married,0.73,16,31,37,TRUE,TRUE,FALSE,FALSE,TRUE,
4,1056,1719961020,52,Male,171,57,Married,0.93,13,34,25,TRUE,TRUE,TRUE,TRUE,,
4,1056,1719961080,52,Male,171,57,Married,1.06,13,19,25,TRUE,TRUE,TRUE,FALSE,FALSE,
1,1056,1719961320,52,Male,171,57,Married,0.36,11,24,32,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE
7,1056,1719961620,52,Male,171,57,Married,1.24,2,15,17,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE
7,1056,1719961740,52,Male,171,57,Married,0.72,1,27,35,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE
7,1056,1719961920,52,Male,171,57,Married,0.78,13,37,25,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE
7,1056,1719962160,52,Male,171,57,Married,0.67,13,17,22,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
7,1056,1719962400,52,Male,171,57,Married,0.36,6,51,55,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
7,1056,1719962640,52,Male,171,57,Married,1.4,15,23,21,TRUE,TRUE,FALSE,FALSE,TRUE,
2,1056,1719962820,52,Male,171,57,Married,0.72,4,24,20,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE
5,1056,1719963060,52,Male,171,57,Married,1.06,7,33,32,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE
5,1056,1719963300,52,Male,171,57,Married,0.29,13,26,22,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE
5,1056,1719963540,52,Male,171,57,Married,0.92,14,15,34,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE
5,1056,1719963660,52,Male,171,57,Married,0.64,15,36,35,TRUE,TRUE,TRUE,FALSE,,
5,1056,1719963960,52,Male,171,57,Married,0.71,15,31,30,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
5,1056,1719964080,52,Male,171,57,Married,1.05,0,57,58,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE
4,1057,1719960960,30,Male,178,78,Single,0.19,10,20,33,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE
4,1057,1719961020,30,Male,178,78,Single,1.43,11,22,36,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
4,1057,1719961080,30,Male,178,78,Single,1.01,4,16,15,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
4,1057,1719961200,30,Male,178,78,Single,0.53,15,18,20,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
7,1057,1719961440,30,Male,178,78,Single,1.07,2,16,24,TRUE,TRUE,TRUE,FALSE,,TRUE
7,1057,1719961740,30,Male,178,78,Single,0.58,13,17,27,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
0,1058,1719961680,56,Female,156,51,Married,0.92,8,25,21,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE
4,1058,1719961740,56,Female,156,51,Married,0.14,12,35,37,FALSE,TRUE,TRUE,,TRUE,FALSE
0,1059,1719961680,36,Female,153,52,Married,1.1,5,15,24,TRUE,TRUE,TRUE,FALSE,,FALSE
0,1059,1719961740,36,Female,153,52,Married,0.71,12,24,36,TRUE,TRUE,FALSE,FALSE,,TRUE
4,1059,1719961920,36,Female,153,52,Married,1.03,3,64,30,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE
4,1059,1719962100,36,Female,153,52,Married,0.21,10,39,34,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE
4,1059,1719962340,36,Female,153,52,Married,0.48,13,32,26,TRUE,TRUE,TRUE,TRUE,,TRUE
4,1059,1719962580,36,Female,153,52,Married,0.42,13,20,22,TRUE,TRUE,TRUE,,,
3,1059,1719962760,36,Female,153,52,Married,1.18,17,33,36,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE
1,1059,1719963000,36,Female,153,52,Married,1.26,0,34,35,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE
1,1059,1719963120,36,Female,153,52,Married,0.23,12,20,36,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE
1,1059,1719963240,36,Female,153,52,Married,1.32,14,14,9,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE
7,1060,1719962520,52,Male,170,80,Married,0.28,3,18,39,TRUE,TRUE,FALSE,TRUE,FALSE,
7,1060,1719962640,52,Male,170,80,Married,1.42,15,25,32,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
7,1060,1719962700,52,Male,170,80,Married,1.12,14,24,19,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE
6,1060,1719962760,52,Male,170,80,Married,0.27,11,57,58,TRUE,TRUE,FALSE,FALSE,TRUE,
6,1060,1719962820,52,Male,170,80,Married,0.63,7,3,13,TRUE,TRUE,TRUE,,FALSE,TRUE
6,1060,1719962880,52,Male,170,80,Married,0.32,12,58,52,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE
6,1060,1719962940,52,Male,170,80,Married,0.51,15,3,8,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE
6,1060,1719963000,52,Male,170,80,Married,0.61,1,6,5,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE
0,1060,1719963300,52,Male,170,80,Married,0.27,0,37,32,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE
0,1060,1719963600,52,Male,170,80,Married,0.92,10,24,18,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE
1,1060,1719963660,52,Male,170,80,Married,0.34,10,25,31,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE
1,1060,1719963780,52,Male,170,80,Married,1.29,0,32,35,TRUE,TRUE,TRUE,,TRUE,TRUE
0,1060,1719963900,52,Male,170,80,Married,1.04,7,28,17,TRUE,TRUE,TRUE,TRUE,,FALSE
0,1060,1719964080,52,Male,170,80,Married,1.1,4,37,26,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE
0,1061,1719962520,53,Female,159,42,Married,0.79,9,17,22,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
0,1061,1719962820,53,Female,159,42,Married,0.22,3,32,24,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
0,1061,1719962940,53,Female,159,42,Married,1.16,7,39,22,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
0,1061,1719963180,53,Female,159,42,Married,0.34,3,18,39,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE
0,1061,1719963420,53,Female,159,42,Married,1.17,9,33,18,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE
0,1061,1719963720,53,Female,159,42,Married,1.2,8,31,39,TRUE,TRUE,TRUE,TRUE,FALSE,
0,1061,1719964020,53,Female,159,42,Married,0.27,12,16,17,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
0,1061,1719964140,53,Female,159,42,Married,0.34,7,15,35,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE
0,1061,1719964380,53,Female,159,42,Married,0.13,6,24,27,TRUE,TRUE,TRUE,,TRUE,FALSE
7,1061,1719964680,53,Female,159,42,Married,0.41,15,17,22,TRUE,TRUE,TRUE,,,TRUE
0,1062,1719962520,46,Male,169,72,Married,1.23,7,19,25,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE
6,1062,1719962700,46,Male,169,72,Married,1.38,5,18,15,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE
3,1062,1719962760,46,Male,169,72,Married,0.98,19,67,18,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE
3,1062,1719963000,46,Male,169,72,Married,1.26,15,20,18,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
3,1062,1719963240,46,Male,169,72,Married,0.74,0,34,21,TRUE,TRUE,TRUE,FALSE,,FALSE
3,1062,1719963420,46,Male,169,72,Married,1.02,5,20,28,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
7,1062,1719963660,46,Male,169,72,Married,1.21,1,19,21,TRUE,TRUE,TRUE,,TRUE,
7,1062,1719963780,46,Male,169,72,Married,0.19,2,26,22,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
7,1062,1719964020,46,Male,169,72,Married,0.57,10,24,37,TRUE,TRUE,TRUE,TRUE,,FALSE
7,1062,1719964080,46,Male,169,72,Married,0.43,0,16,34,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE
7,1062,1719964200,46,Male,169,72,Married,0.47,6,59,50,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
4,1062,1719964320,46,Male,169,72,Married,0.42,14,33,17,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE
4,1063,1719963360,21,Female,158,49,Single,0.81,17,33,20,TRUE,TRUE,TRUE,,FALSE,TRUE
4,1063,1719963600,21,Female,158,49,Single,0.47,14,18,19,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE
4,1063,1719963780,21,Female,158,49,Single,0.27,8,23,26,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE
4,1063,1719963960,21,Female,158,49,Single,1.31,2,34,35,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
4,1063,1719964020,21,Female,158,49,Single,0.86,8,34,23,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE
4,1063,1719964320,21,Female,158,49,Single,0.72,11,28,34,TRUE,TRUE,TRUE,TRUE,,
4,1063,1719964380,21,Female,158,49,Single,0.54,9,28,19,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE
